Id	RechargeId	Name	Type	ShowType	Price	FirstMultiple	BaseReward	RewardShow	ContiueDays	PlayerLevel	ExtraReward	OpenPrivilege	Limit	LimitShow	FirstInvest	IsDiscount	DiscountType	Order	AccumulativeRecharge	Time	StartTime	Endtime	DailyUpdate	PassiveSkill	RechargeId2	RechargeId3	Otype	IsMail	Mail	OnSaleRule	PriceWeight
47		34010001	5	13	6	null	16#18|87#1|61#1	16#18|87#1|61#1	0	null	null	1006	1	1	1	1	null	0	1	3	604800	1036799	1	null			2	0	null	1#999#999|4#0#0	100#100#100
48		34010001	5	13	6	null	16#88|87#2|61#1	16#88|87#2|61#1	0	null	null	1006	1	1	1	1	null	0	1	3	604800	1036799	1	null			2	0	null	1#999#999|4#0#0	100#100#100
49		34010001	5	13	30	null	16#488|87#5|61#1	16#488|87#5|61#1	0	null	null	1006	1	1	1	1	null	0	1	3	604800	1036799	1	null			2	0	null	1#999#999|4#0#0	100#100#100
50		34010001	5	11	198	null	16#1980|20#2|87#22|14#500000	16#1980|20#2|87#22|14#500000	0	null	null	1006	1	1	1	0	null	0	1	3	604800	1036799	0	null			2	0	null	1#999#999|4#0#0	100#100#100#100
51		34010001	5	11	128	null	16#1280|81001#2|87#12|14#300000	16#1280|81001#2|87#12|14#300000	0	null	null	1006	6	1	1	0	null	0	1	3	604800	1036799	0	null			2	0	null	1#999#999|4#0#0	100#100#100#100
52		34010001	5	11	328	null	16#3280|21#3|87#25|3#50000	16#3280|21#3|87#25|3#50000	0	null	null	1006	6	1	1	0	null	0	1	3	604800	1036799	0	null			2	0	null	1#999#999|4#0#0	100#100#100#100
53		34010001	5	11	648	null	16#6480|4#1000|87#36|11010#25	16#6480|4#1000|87#36|11010#25	0	null	null	1006	2	1	1	0	null	0	1	3	604800	1036799	0	null			2	0	null	1#999#999|4#0#0	100#100#100#100
54		34010001	5	12	128	null	16#1888|20#1|87#18|61#1	16#1888|20#1|87#18|61#1	0	null	null	1006	1	1	1	4	null	0	1	3	1209600	1641599	0	null			2	0	null	1#999#999|4#0#0	100#100#100#100
55		34010001	5	13	6	null	16#18|87#1|61#1	16#18|87#1|61#1	0	null	null	1006	1	1	1	1	null	0	1	3	1209601	1641599	1	null			2	0	null	1#999#999|4#0#0	100#100#100
56		34010001	5	13	6	null	16#88|87#2|61#1	16#88|87#2|61#1	0	null	null	1006	1	1	1	1	null	0	1	3	1209602	1641599	1	null			2	0	null	1#999#999|4#0#0	100#100#100
57		34010001	5	13	30	null	16#488|87#5|61#1	16#488|87#5|61#1	0	null	null	1006	1	1	1	1	null	0	1	3	1209603	1641599	1	null			2	0	null	1#999#999|4#0#0	100#100#100
58		34010001	5	11	198	null	16#1980|20#2|87#22|14#500000	16#1980|20#2|87#22|14#500000	0	null	null	1006	1	1	1	0	null	0	1	3	1209604	1641599	0	null			2	0	null	1#999#999|4#0#0	100#100#100#100
59		34010001	5	11	128	null	16#1280|81001#2|87#12|14#300000	16#1280|81001#2|87#12|14#300000	0	null	null	1006	6	1	1	0	null	0	1	3	1209605	1641599	0	null			2	0	null	1#999#999|4#0#0	100#100#100#100
60		34010001	5	11	328	null	16#3280|21#3|87#25|3#50000	16#3280|21#3|87#25|3#50000	0	null	null	1006	6	1	1	0	null	0	1	3	1209606	1641599	0	null			2	0	null	1#999#999|4#0#0	100#100#100#100
61		34010001	5	11	648	null	16#6480|4#1000|87#36|11012#25	16#6480|4#1000|87#36|11012#25	0	null	null	1006	2	1	1	0	null	0	1	3	1209607	1641599	0	null			2	0	null	1#999#999|4#0#0	100#100#100#100
62		34010001	5	12	128	null	16#1888|20#1|87#18|61#1	16#1888|20#1|87#18|61#1	0	null	null	1006	1	1	1	4	null	0	1	3	1814400	2246399	0	null			2	0	null	1#999#999|4#0#0	100#100#100#100
63		34010001	5	13	6	null	16#18|87#1|61#1	16#18|87#1|61#1	0	null	null	1006	1	1	1	1	null	0	1	3	1814400	2246399	1	null			2	0	null	1#999#999|4#0#0	100#100#100
64		34010001	5	13	6	null	16#88|87#2|61#1	16#88|87#2|61#1	0	null	null	1006	1	1	1	1	null	0	1	3	1814400	2246399	1	null			2	0	null	1#999#999|4#0#0	100#100#100
65		34010001	5	13	30	null	16#488|87#5|61#1	16#488|87#5|61#1	0	null	null	1006	1	1	1	1	null	0	1	3	1814400	2246399	1	null			2	0	null	1#999#999|4#0#0	100#100#100
66		34010001	5	11	198	null	16#1980|20#2|87#22|14#500000	16#1980|20#2|87#22|14#500000	0	null	null	1006	1	1	1	0	null	0	1	3	1814400	2246399	0	null			2	0	null	1#999#999|4#0#0	100#100#100#100
67		34010001	5	11	128	null	16#1280|81001#2|87#12|14#300000	16#1280|81001#2|87#12|14#300000	0	null	null	1006	6	1	1	0	null	0	1	3	1814400	2246399	0	null			2	0	null	1#999#999|4#0#0	100#100#100#100
68		34010001	5	11	328	null	16#3280|21#3|87#25|3#50000	16#3280|21#3|87#25|3#50000	0	null	null	1006	6	1	1	0	null	0	1	3	1814400	2246399	0	null			2	0	null	1#999#999|4#0#0	100#100#100#100
69		34010001	5	11	648	null	16#6480|4#1000|87#36|11010#25	16#6480|4#1000|87#36|11010#25	0	null	null	1006	2	1	1	0	null	0	1	3	1814400	2246399	0	null			2	0	null	1#999#999|4#0#0	100#100#100#100
70		34010001	5	12	128	null	16#1888|20#1|87#18|61#1	16#1888|20#1|87#18|61#1	0	null	null	1006	1	1	1	4	null	0	1	3	2419200	2851199	0	null			2	0	null	1#999#999|4#0#0	100#100#100#100
71		34010001	5	13	6	null	16#18|87#1|61#1	16#18|87#1|61#1	0	null	null	1006	1	1	1	1	null	0	1	3	2419200	2851199	1	null			2	0	null	1#999#999|4#0#0	100#100#100
72		34010001	5	13	6	null	16#88|87#2|61#1	16#88|87#2|61#1	0	null	null	1006	1	1	1	1	null	0	1	3	2419200	2851199	1	null			2	0	null	1#999#999|4#0#0	100#100#100
73		34010001	5	13	30	null	16#488|87#5|61#1	16#488|87#5|61#1	0	null	null	1006	1	1	1	1	null	0	1	3	2419200	2851199	1	null			2	0	null	1#999#999|4#0#0	100#100#100
74		34010001	5	11	198	null	16#1980|20#2|87#22|14#500000	16#1980|20#2|87#22|14#500000	0	null	null	1006	1	1	1	0	null	0	1	3	2419200	2851199	0	null			2	0	null	1#999#999|4#0#0	100#100#100#100
75		34010001	5	11	128	null	16#1280|81001#2|87#12|14#300000	16#1280|81001#2|87#12|14#300000	0	null	null	1006	6	1	1	0	null	0	1	3	2419200	2851199	0	null			2	0	null	1#999#999|4#0#0	100#100#100#100
76		34010001	5	11	328	null	16#3280|21#3|87#25|3#50000	16#3280|21#3|87#25|3#50000	0	null	null	1006	6	1	1	0	null	0	1	3	2419200	2851199	0	null			2	0	null	1#999#999|4#0#0	100#100#100#100
77		34010001	5	11	648	null	16#6480|4#1000|87#36|11012#25	16#6480|4#1000|87#36|11012#25	0	null	null	1006	2	1	1	0	null	0	1	3	2419200	2851199	0	null			2	0	null	1#999#999|4#0#0	100#100#100#100
13		34010001	5	5	198	null	52#1|16#1980|6#3|5#500	6029#1|6030#1|6031#1|6032#1|16#1980|6#3|5#500	0	null	null	1006	1	1	1	0	null	0	1	3	2147483647	2147483647	0	null			2	0	null	1#999#999|4#0#0	100#100#100#100
14		34010001	5	5	198	null	51#1|16#1980|6#3|5#500	6013#1|6014#1|6015#1|6016#1|16#1980|6#3|5#500	0	null	null	1006	1	1	1	0	null	0	1	3	2147483647	2147483647	0	null			2	0	null	1#999#999|4#0#0	100#100#100#100
15		34010001	5	5	198	null	57#1|16#1980|6#3|5#500	6025#1|6026#1|6027#1|6028#1|16#1980|6#3|5#500	0	null	null	1006	1	1	1	0	null	0	1	3	2147483647	2147483647	0	null			2	0	null	1#999#999|4#0#0	100#100#100#100
16		34010001	5	5	198	null	59#1|16#1980|6#3|5#500	6021#1|6022#1|6023#1|6024#1|16#1980|6#3|5#500	0	null	null	1006	1	1	1	0	null	0	1	3	2147483647	2147483647	0	null			2	0	null	1#999#999|4#0#0	100#100#100#100
17		34010001	5	5	198	null	52#1|16#1980|6#3|5#500	6029#1|6030#1|6031#1|6032#1|16#1980|6#3|5#500	0	null	null	1006	1	1	1	0	null	0	1	3	2147483647	2147483647	0	null			2	0	null	1#999#999|4#0#0	100#100#100#100
18		34010001	5	5	198	null	51#1|16#1980|6#3|5#500	6013#1|6014#1|6015#1|6016#1|16#1980|6#3|5#500	0	null	null	1006	1	1	1	0	null	0	1	3	2147483647	2147483647	0	null			2	0	null	1#999#999|4#0#0	100#100#100#100
19		34010001	5	5	198	null	57#1|16#1980|6#3|5#500	6025#1|6026#1|6027#1|6028#1|16#1980|6#3|5#500	0	null	null	1006	1	1	1	0	null	0	1	3	2147483647	2147483647	0	null			2	0	null	1#999#999|4#0#0	100#100#100#100
20		34010001	5	5	198	null	59#1|16#1980|6#3|5#500	6021#1|6022#1|6023#1|6024#1|16#1980|6#3|5#500	0	null	null	1006	1	1	1	0	null	0	1	3	2147483647	2147483647	0	null			2	0	null	1#999#999|4#0#0	100#100#100#100
251		34010001	5	21	68	null	16#680|20#2|19#6|72001#100|60#12	16#680|20#2|19#6|72001#100|60#12	0	null	null	1006	0	0	1	0	3#0#30#4	0	1	3	0	0	0	null			4	0	null	1#999#999|4#0#0	100#100#100#100#100
252		34010001	5	21	128	null	16#1280|20#4|19#15|72001#150|14#15000000	16#1280|20#4|19#15|72001#150|14#15000000	0	null	null	1006	0	0	1	0	3#31#77#4	0	1	3	0	0	0	null			4	0	null	1#999#999|4#0#0	100#100#100#100#100
253		34010001	5	21	328	null	16#3280|20#6|19#25|72001#200|66#3000	16#3280|20#6|19#25|72001#200|66#3000	0	null	null	1006	0	0	1	0	3#78#120#4	0	1	3	0	0	0	null			4	0	null	1#999#999|4#0#0	100#100#100#100#100
254		34010001	5	21	448	null	16#4480|20#10|19#32|72001#200|14#30000000	16#4480|20#10|19#32|72001#200|14#30000000	0	null	null	1006	0	0	1	0	3#121#150#4	0	1	3	0	0	0	null			4	0	null	1#999#999|4#0#0	100#100#100#100#100
255		34010001	5	21	648	null	16#6480|20#16|19#40|99001#1|99002#1	16#6480|20#16|19#40|99001#1|99002#1	0	null	null	1006	0	0	1	0	3#151#9999999#4	0	1	3	0	0	0	null			4	0	null	1#999#999|4#0#0	100#100#100#100#100
21		34010001	5	8	30	null	16#300|14#1800000|3#1080000|4#360	16#300|14#1800000|3#1080000|4#360	0	null	null	1006	0	0	1	0	4#0#30#2	0	1	3	0	0	7	null			4	0	null	1#999#999|4#0#14400	100#100#100#100
400		34010001	5	8	68	null	16#680|14#3400000|3#2040000|4#680	16#680|14#3400000|3#2040000|4#680	0	null	null	1006	0	0	1	0	4#31#47#2	0	1	3	0	0	7	null			4	0	null	1#999#999|4#0#14400	100#100#100#100
401		34010001	5	8	128	null	16#1280|14#9600000|3#3200000|4#1280	16#1280|14#9600000|3#3200000|4#1280	0	null	null	1006	0	0	1	0	4#48#77#2	0	1	3	0	0	7	null			4	0	null	1#999#999|4#0#14400	100#100#100#100
402		34010001	5	8	328	null	16#3280|14#24600000|3#8200000|4#3280	16#3280|14#24600000|3#8200000|4#3280	0	null	null	1006	0	0	1	0	4#78#9999999#2	0	1	3	0	0	7	null			4	0	null	1#999#999|4#0#14400	100#100#100#100
9		34010001	1	1	12	null	16#300|80001#1	16#300|80001#1	30	1#999	16#100	507#1006	0	0	1	4	2#1#24	1	1	4	0	0	0	null			1	0	null	1#999#999|4#0#0	100#100
10		34010001	1	1	30	null	16#300|80001#1	16#300|80001#1	30	1#999	16#100	507#1006	0	0	1	0	null	2	1	0			0	null			1	0	null	1#999#999|4#0#0	100#100
11		34010001	6	6	98	null	16#980|80002#1	16#980|80002#1	30	1#45|46#60|61#999	81109#1|16#300,81110#1|16#300,81111#1|16#300	506#1006	0	0	1	0	null	0	1	0			0	null			1	0	null	1#999#999|4#0#0	100#100
12		34010001	7	7	30	null	null	null	7	null	2#19#1|2#16#88|1#14#8888	1006	1	1	1	0	0	1	1	1	20291010 100000	20291020 100000	0	null			1	0	null	1#999#999|4#0#0	null
24		34010001	5	8	68	null	16#680|4#1000|14#800000|3#30000	16#680|4#1000|14#800000|3#30000	0	null	null	1006	0	0	1	0	4#6#2	0	1	1	20210101 000000	20210101 000001	0	null			4	0	null	1#999#999|4#0#0	100#100#100#100
25		34010001	5	8	128	null	16#1280|4#1500|14#1200000|3#50000	16#1280|4#1500|14#1200000|3#50000	0	null	null	1006	0	0	1	0	4#7#2	0	1	1	20210101 000000	20210101 000001	0	null			4	0	null	1#999#999|4#0#0	100#100#100#100
26		34010001	5	8	328	null	16#3280|4#3000|14#1800000|3#140000	16#3280|4#3000|14#1800000|3#140000	0	null	null	1006	0	0	1	0	4#8#2	0	1	1	20210101 000000	20210101 000001	0	null			4	0	null	1#999#999|4#0#0	100#100#100#100
27		34010001	5	8	388	null	16#3980|4#4000|14#2400000|3#260000	16#3980|4#4000|14#2400000|3#260000	0	null	null	1006	0	0	1	0	4#9#2	0	1	1	20210101 000000	20210101 000001	0	null			4	0	null	1#999#999|4#0#0	100#100#100#100
28		34010001	5	8	448	null	16#4480|4#5000|14#3000000|3#350000	16#4480|4#5000|14#3000000|3#350000	0	null	null	1006	0	0	1	0	4#10#2	0	1	1	20210101 000000	20210101 000001	0	null			4	0	null	1#999#999|4#0#0	100#100#100#100
29		34010001	5	8	448	null	16#4480|4#5000|14#3000000|3#350000	16#4480|4#5000|14#3000000|3#350000	0	null	null	1006	0	0	1	0	4#11#2	0	1	1	20210101 000000	20210101 000001	0	null			4	0	null	1#999#999|4#0#0	100#100#100#100
30		34010001	5	8	448	null	16#4480|4#5000|14#3000000|3#350000	16#4480|4#5000|14#3000000|3#350000	0	null	null	1006	0	0	1	0	4#12#2	0	1	1	20210101 000000	20210101 000001	0	null			4	0	null	1#999#999|4#0#0	100#100#100#100
31		34010001	5	8	648	null	16#6480|4#8000|14#5000000|3#800000	16#6480|4#8000|14#5000000|3#800000	0	null	null	1006	0	0	1	0	4#13#2	0	1	1	20210101 000000	20210101 000001	0	null			4	0	null	1#999#999|4#0#0	100#100#100#100
32		34010001	5	8	648	null	16#6480|4#8000|14#5000000|3#800000	16#6480|4#8000|14#5000000|3#800000	0	null	null	1006	0	0	1	0	4#14#2	0	1	1	20210101 000000	20210101 000001	0	null			4	0	null	1#999#999|4#0#0	100#100#100#100
7000		34010001	5	25	68	null	16#50	16#50	0	null	null	1006	0	0	1	0	3#0#30#4	0	1	3	0	0	0	null			4	0	null	1#999#999|4#0#0	100
7001		34010001	5	25	128	null	16#300	16#300	0	null	null	1006	0	0	1	0	3#31#77#4	0	1	3	0	0	0	null			4	0	null	1#999#999|4#0#0	100
7002		34010001	5	25	328	null	16#680	16#680	0	null	null	1006	0	0	1	0	3#78#120#4	0	1	3	0	0	0	null			4	0	null	1#999#999|4#0#0	100
7003		34010001	5	25	448	null	16#1280	16#1280	0	null	null	1006	0	0	1	0	3#121#150#4	0	1	3	0	0	0	null			4	0	null	1#999#999|4#0#0	100
7004		34010001	5	25	648	null	16#3280	16#3280	0	null	null	1006	0	0	1	0	3#151#9999999#4	0	1	3	0	0	0	null			4	0	null	1#999#999|4#0#0	100
7100		34010001	5	26	68	null	16#680	16#680	0	null	null	1006	0	0	1	0	3#0#30#4	0	1	3	0	0	0	null			4	0	null	1#999#999|4#0#0	100
7101		34010001	5	26	128	null	16#1280	16#1280	0	null	null	1006	0	0	1	0	3#31#77#4	0	1	3	0	0	0	null			4	0	null	1#999#999|4#0#0	100
7102		34010001	5	26	328	null	16#3280	16#3280	0	null	null	1006	0	0	1	0	3#78#120#4	0	1	3	0	0	0	null			4	0	null	1#999#999|4#0#0	100
7103		34010001	5	26	448	null	16#4480	16#4480	0	null	null	1006	0	0	1	0	3#121#150#4	0	1	3	0	0	0	null			4	0	null	1#999#999|4#0#0	100
7104		34010001	5	26	648	null	16#6480	16#6480	0	null	null	1006	0	0	1	0	3#151#9999999#4	0	1	3	0	0	0	null			4	0	null	1#999#999|4#0#0	100
8000		34010001	5	27	648	null	16#6480	16#6480	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	7	null			4	0	null	1#999#999|4#0#0	100
8001		34010001	5	27	648	null	16#6480	16#6480	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	7	null			4	0	null	1#999#999|4#0#0	100
8003		34010001	5	27	648	null	16#6480	16#6480	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	7	null			4	0	null	1#999#999|4#0#0	100
9000		34010001	5	28	328	null	16#3280	16#3280	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	7	null			4	0	null	1#999#999|4#0#0	100
9001		34010001	5	28	328	null	16#3280	16#3280	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	7	null			4	0	null	1#999#999|4#0#0	100
106		34010002	12	19	198	null	16#1980	null	0	null	null	1006	1	1	1	0	null	0	1	3			45	1000011			3	0	null	1#999#999|4#0#0	100
1		34010264	3	3	6	16#60	16#60|6000124#60	16#60	0	null	null	1006	0	0	1	0	null	0	1	3			0	null			1	1	10000010#10000011	2#36|4#0#0	100
2		34010265	3	3	30	16#300	16#300|6000124#300	16#300	0	null	null	1006	0	0	1	0	null	0	1	3			0	null			1	1	10000020#10000021	2#36|4#0#0	100
3		34010266	3	3	98	16#980	16#980|6000124#980	16#980	0	null	null	1006	0	0	1	0	null	0	1	3			0	null			1	1	10000030#10000031	2#36|4#0#0	100
4		34010267	3	3	198	16#1980	16#1980|6000124#1980	16#1980	0	null	null	1006	0	0	1	0	null	0	1	3			0	null			1	1	10000040#10000041	2#36|4#0#0	100
5		34010268	3	3	328	16#3280	16#3280|6000124#3280	16#3280	0	null	null	1006	0	0	1	0	null	0	1	3			0	null			1	1	10000050#10000051	2#36|4#0#0	100
6		34010269	3	3	648	16#6480	16#6480|6000124#6480	16#6480	0	null	null	1006	0	0	1	0	null	0	1	3			0	null			1	1	10000060#10000061	2#36|4#0#0	100
42		34010009	10	5	12	null	16#120|65#500|6000124#120	16#120|65#500	0	null	null	1006	10	1	1	0	null	0	1	1	20191228 000000	20300115 235959	1	null			1	0	null	1#1#999|4#0#0	100#100#100
43		34010010	10	5	98	null	16#980|19#10|65#1500|6000124#980	16#980|19#10|65#1500	0	null	null	1006	5	1	1	0	null	0	1	1	20191228 000000	20300115 235959	1	null			1	0	null	1#1#999|4#0#0	100#100#100#100
44		34010011	10	5	648	null	16#6480|20#12|65#10000|6000124#6480	16#6480|20#12|65#10000	0	null	null	1006	3	1	1	0	null	0	1	1	20191228 000000	20300115 235959	1	null			1	0	null	1#1#999|4#0#0	100#100#100#100
78		34010012	8	10	128	null	16#1280|6000124#1280	16#25600	3650	null	null	1006	1	1	1	0	null	0	1	3	0	0	3650	null			3	0	null	5#0|4#0#0	100#100
79		34010013	9	10	328	null	16#3280|6000124#3280	16#65600	3650	null	null	1006	1	1	1	0	null	0	1	3	0	0	3650	null			3	0	null	5#0|4#0#0	100#100
7801		34010012	8	10	128	null	16#1280|6000124#1280	16#25600	3650	null	null	1006	1	1	1	0	null	0	1	3	0	0	3650	null			3	0	null	1#999#999	100#100
7901		34010013	9	10	328	null	16#3280|6000124#3280	16#65600	3650	null	null	1006	1	1	1	0	null	0	1	3	0	0	3650	null			3	0	null	1#999#999	100#100
7802		34010012	8	10	128	null	16#1280|6000124#1280	16#25600	3650	null	null	1006	1	1	1	0	null	0	1	3	0	0	3650	null			3	0	null	1#999#999	100#100
7902		34010013	9	10	328	null	16#3280|6000124#3280	16#65600	3650	null	null	1006	1	1	1	0	null	0	1	3	0	0	3650	null			3	0	null	1#999#999	100#100
101		34010014	4	4	98	null	null	null	0	null	null	1006	1	1	1	0	null	0	1	2			9999	null			2	0	null	3#6|4#0#0	null
102		34010015	4	4	98	null	null	null	0	null	null	1006	1	1	1	0	null	0	1	2			9999	null			2	0	null	3#601|4#0#0	null
103		34010016	4	4	98	null	null	null	0	null	null	1006	1	1	1	0	null	0	1	2			9999	null			2	0	null	3#602|4#0#0	null
104		34010017	4	4	98	null	null	null	0	null	null	1006	1	1	1	0	null	0	1	2			9999	null			2	0	null	3#603|4#0#0	null
105		34010018	4	4	98	null	null	null	0	null	null	1006	1	1	1	0	null	0	1	2			9999	null			2	0	null	3#604|4#0#0	null
1001		34010019	5	14	6	null	16#120|19#1|4#100|80#6|6000124#60	16#60|19#1|4#100|80#6	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	1	null			1	1	10010010#10010011	1#1#69|4#0#0	100#100#100#100#100
1002		34010020	5	14	12	null	16#240|81150#1|19#2|4#200|3#200000|6000124#120	16#120|81150#1|19#2|4#200|3#200000	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	1	null			1	1	10010020#10010021	1#1#69|4#0#0	100#100#100#100#100#100
1003		34010021	5	14	18	null	16#360|81150#2|19#3|4#300|3#300000|6000124#180	16#180|81150#2|19#3|4#300|3#300000	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	1	null			1	1	10010030#10010031	1#1#69|4#0#0	100#100#100#100#100#100
1005		34010022	5	14	30	null	16#600|81150#3|19#5|61#1|3#1200000|6000124#300	16#300|81150#3|19#5|61#1|3#1200000	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	1	null			1	1	10010050#10010051	1#1#69|4#0#0	100#100#100#100#100#100
1004		34010023	5	999	60	null	16#1320|81150#6|61#1|19#11|4#600|80#6|3#1700000|6000124#600	16#1320|81150#6|61#1|19#11|4#600|80#6|3#1700000	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	1	null			1	1	10010040#10010041	1#1#69|4#0#0	null
1021		34010019	5	14	6	null	16#120|19#1|72001#20|80#6|6000124#60	16#60|19#1|72001#20|80#6	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	1	null			1	1	10010210#10010211	1#70#999|4#0#0	null
1022		34010020	5	14	12	null	16#240|81150#1|19#2|17009#30|6000110#300|6000124#120	16#120|81150#1|19#2|17009#30|6000110#300	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	1	null			1	1	10010220#10010221	1#70#999|4#0#0	null
1023		34010021	5	14	18	null	16#360|81150#2|19#3|17009#40|6000110#500|6000124#180	16#180|81150#2|19#3|17009#40|6000110#500	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	1	null			1	1	10010230#10010231	1#70#999|4#0#0	null
1025		34010022	5	14	30	null	16#600|81150#3|19#5|61#1|6000110#800|6000124#300	16#300|81150#3|19#5|61#1|6000110#800	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	1	null			1	1	10010250#10010251	1#70#999|4#0#0	null
1024		34010023	5	999	60	null	16#1320|81150#6|61#1|19#11|17009#70|72001#20|80#6|6000110#1600|6000124#600	16#1320|81150#6|61#1|19#11|17009#70|72001#20|80#6|6000110#1600	0	null	null	1006	1	1	1	0	null	0	1	3	0	0	1	null			1	1	10010240#10010241	1#70#999|4#0#0	null
2000		34010024	5	15	0	null	16#50|6001020#5|60#1	16#50|6001020#5|60#1	0	null	null	null	1	1	0	0	null	0	0	7			7	null			1	1	10020000#10020001	1#1#999	100#100#100#100
2001		34010025	5	15	6	null	16#60|81112#1|60429#1|14#1000000|6000124#60	16#60|81112#1|60429#1|14#1000000	0	null	null	1006	2	1	1	0	null	0	1	7			7	null			1	1	10020010#10020011	1#1#999	100#100#100#100#100
2002		34010026	5	15	30	null	16#300|81113#1|60430#1|19#5|6000124#300	16#300|81113#1|60430#1|19#5	0	null	null	1006	3	1	1	0	null	0	1	7			7	null			1	1	10020020#10020021	1#1#999	100#100#100#100#100
2003		34010027	5	15	68	null	16#680|81113#2|60431#1|19#10|6000124#680	16#680|81113#2|60431#1|19#10	0	null	null	1006	3	1	1	0	null	0	1	7			7	null			1	1	10020030#10020031	1#1#999	100#100#100#100#100
2004		34010028	5	15	98	null	16#980|60403#1|60431#1|19#10|6000124#980	16#980|60403#1|60431#1|19#10	0	null	null	1006	3	1	1	0	null	0	1	7			7	null			1	1	10020040#10020041	1#1#999	100#100#100#100#100
2005		34010029	5	15	198	null	16#1980|6000095#40|6000110#2000|19#20|6000124#1980	16#1980|6000095#40|6000110#2000|19#20	0	null	null	1006	3	1	1	0	null	0	1	7			7	null			1	1	10020050#10020051	1#999#999	100#100#100#100#100
2006		34010030	5	15	198	null	16#1980|72003#15|72001#500|19#20|6000124#1980	16#1980|72003#15|72001#500|19#20	0	null	null	1006	1	1	1	0	null	0	1	7			7	null			1	1	10020060#10020061	1#999#999	100#100#100#100#100
2007		34010031	5	15	328	null	16#3280|6000089#1|6000110#4000|19#20|6000124#3280	16#3280|6000089#1|6000110#4000|19#20	0	null	null	1006	1	1	1	0	null	0	1	7			7	null			1	1	10020070#10020071	1#1#999	100
2008		34010032	5	15	328	null	16#3280|6000085#20|60431#8|14#50000000|6000124#3280	16#3280|6000085#20|60431#8|14#50000000	0	null	null	1006	2	1	1	0	null	0	1	7			7	null			1	1	10020080#10020081	1#1#999	100#100#100#100#100
2009		34010033	5	15	328	null	16#3280|6000110#15000|60431#8|19#20|6000124#3280	16#3280|6000110#15000|60431#8|19#20	0	null	null	1006	3	1	1	0	null	0	1	7			7	null			1	1	10020090#10020091	1#1#999	100
2010		34010034	5	15	648	null	16#6480|81128#2|60431#10|19#50|6000124#6480	16#6480|81128#2|60431#10|19#50	0	null	null	1006	3	1	1	0	null	0	1	7			7	null			1	1	10020100#10020101	1#999#999	100
2011		34010035	5	15	198	null	16#1980|60403#5|19#20|6000110#2000|6000124#1980	16#1980|60403#5|19#20|6000110#2000	0	null	null	1006	3	1	1	0	null	0	1	7			7	null			1	1	10020110#10020111	1#999#999	100#100#100#100#100
2012		34010035	5	15	288	null	16#2880|6001026#50|19#25|6000110#2500|6000124#2880	16#2880|6001026#50|19#25|6000110#2500	0	null	null	1006	3	1	1	0	null	0	1	7			7	null			1	1	10020120#10020121	1#999#999	100#100#100#100#100
2013		34010035	5	15	328	null	16#3280|81004#1|19#30|6000110#3000|6000124#3280	16#3280|81004#1|19#30|6000110#3000	0	null	null	1006	3	1	1	0	null	0	1	7			7	null			1	1	10020130#10020131	1#999#999	100#100#100#100#100
2014		34010035	5	15	328	null	16#3280|6000089#1|19#30|6000110#3000|6000124#3280	16#3280|6000089#1|19#30|6000110#3000	0	null	null	1006	3	1	1	0	null	0	1	7			7	null			1	1	10020140#10020141	1#999#999	100#100#100#100#100
2015		34010035	5	15	488	null	16#4880|10423#10|19#40|10425#500|6000124#4880	16#4880|10423#10|19#40|10425#500	0	null	null	1006	3	1	1	0	null	0	1	7			7	null			1	1	10020150#10020151	1#999#999	100#100#100#100#100
2016		34010035	5	15	488	null	16#4880|60407#1|19#40|6000110#5000|6000124#4880	16#4880|60407#1|19#40|6000110#5000	0	null	null	1006	1	1	1	0	null	0	1	7			7	null			1	1	10020160#10020161	1#999#999	100#100#100#100#100
2017		34010035	5	15	648	null	16#6480|20#10|19#50|61#10|6000124#6480	16#6480|20#10|19#50|61#10	0	null	null	1006	1	1	1	0	null	0	1	7			7	null			1	1	10020170#10020171	1#999#999	100#100#100#100#100
3000		34010036	5	16	0	null	16#50|6001020#5|19#1|60#1	16#50|6001020#5|19#1|60#1	0	null	null	null	1	1	0	0	null	0	0	8			30	null			1	1	10030000#10030001	1#1#999	100#100#100#100
3001		34010037	5	16	12	null	16#120|81148#10|19#3|60#2|6000124#120	16#120|81148#10|19#3|60#2	0	null	null	1006	1	1	1	0	null	0	1	8			30	null			1	1	10030010#10030011	1#1#999	100#100#100#100#100
3002		34010038	5	16	30	null	16#300|81148#20|19#5|60#5|6000124#300	16#300|81148#20|19#5|60#5	0	null	null	1006	2	1	1	0	null	0	1	8			30	null			1	1	10030020#10030021	1#1#999	100#100#100#100#100
