Id	MapId	GameType	GameCount	MonsterPoint	BossMapPointId	NormalEnergy	RandomStore	BoxReward	BoxPosition	GameType1	GameType2	GameType3
67	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2067001#100|2067002#100|2067003#100|2067004#100|2067005#100|2067006#100|2067007#100|2067008#100	2067000	25	1#700|2#290|3#10	6000110#50,14#63000,72001#5,16#50	4#10|4#8|4#6|1#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
68	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2068001#100|2068002#100|2068003#100|2068004#100|2068005#100|2068006#100|2068007#100|2068008#100	2068000	25	1#700|2#290|3#10	16#50,72001#5,14#63500,6000110#50	1#9|2#8|2#6|2#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
69	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2069001#100|2069002#100|2069003#100|2069004#100|2069005#100|2069006#100|2069007#100|2069008#100	2069000	25	1#700|2#290|3#10	14#64000,16#50,72001#5,6000110#50	3#11|5#7|5#5|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
70	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2070001#100|2070002#100|2070003#100|2070004#100|2070005#100|2070006#100|2070007#100|2070008#100	2070000	25	1#700|2#290|3#10	72001#5,6000110#50,14#64500,16#50	4#10|5#7|4#6|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
71	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2071001#100|2071002#100|2071003#100|2071004#100|2071005#100|2071006#100|2071007#100|2071008#100	2071000	25	1#700|2#290|3#10	6000110#55,14#65000,16#50,72001#5	1#9|4#8|4#6|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
72	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2072001#100|2072002#100|2072003#100|2072004#100|2072005#100|2072006#100|2072007#100|2072008#100	2072000	25	1#700|2#290|3#10	16#50,72001#5,6000110#55,14#65500	2#10|4#8|1#5|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
73	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2073001#100|2073002#100|2073003#100|2073004#100|2073005#100|2073006#100|2073007#100|2073008#100	2073000	25	1#700|2#290|3#10	14#66000,72001#5,6000110#55,16#50	4#10|2#8|2#6|1#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
74	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2074001#100|2074002#100|2074003#100|2074004#100|2074005#100|2074006#100|2074007#100|2074008#100	2074000	25	1#700|2#290|3#10	72001#5,6000110#55,14#66500,16#50	4#10|5#7|1#5|2#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
75	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2075001#100|2075002#100|2075003#100|2075004#100|2075005#100|2075006#100|2075007#100|2075008#100	2075000	25	1#700|2#290|3#10	6000110#55,16#50,72001#5,14#67000	2#10|4#8|5#5|1#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
76	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2076001#100|2076002#100|2076003#100|2076004#100|2076005#100|2076006#100|2076007#100|2076008#100	2076000	25	1#700|2#290|3#10	16#50,14#67500,6000110#55,72001#5	1#9|2#8|1#5|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
77	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2077001#100|2077002#100|2077003#100|2077004#100|2077005#100|2077006#100|2077007#100|2077008#100	2077000	25	1#700|2#290|3#10	14#68000,6000110#55,72001#5,16#50	3#11|1#7|2#6|2#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
78	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2078001#100|2078002#100|2078003#100|2078004#100|2078005#100|2078006#100|2078007#100|2078008#100	2078000	25	1#700|2#290|3#10	72001#5,16#50,6000110#55,14#68500	2#10|1#7|1#5|2#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
79	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2079001#100|2079002#100|2079003#100|2079004#100|2079005#100|2079006#100|2079007#100|2079008#100	2079000	25	1#700|2#290|3#10	6000110#55,14#69000,16#50,72001#5	5#9|1#7|2#6|2#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
80	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2080001#100|2080002#100|2080003#100|2080004#100|2080005#100|2080006#100|2080007#100|2080008#100	2080000	25	1#700|2#290|3#10	16#50,72001#5,14#69500,6000110#55	5#9|2#8|2#6|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
81	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2081001#100|2081002#100|2081003#100|2081004#100|2081005#100|2081006#100|2081007#100|2081008#100	2081000	25	1#700|2#290|3#10	14#70000,16#50,6000110#60,72001#6	1#9|1#7|4#6|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
82	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2082001#100|2082002#100|2082003#100|2082004#100|2082005#100|2082006#100|2082007#100|2082008#100	2082000	25	1#700|2#290|3#10	72001#6,6000110#60,16#50,14#70500	5#9|2#8|2#6|2#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
83	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2083001#100|2083002#100|2083003#100|2083004#100|2083005#100|2083006#100|2083007#100|2083008#100	2083000	25	1#700|2#290|3#10	6000110#60,14#71000,72001#6,16#50	3#11|2#8|4#6|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
84	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2084001#100|2084002#100|2084003#100|2084004#100|2084005#100|2084006#100|2084007#100|2084008#100	2084000	25	1#700|2#290|3#10	16#50,72001#6,14#71500,6000110#60	3#11|1#7|5#5|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
85	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2085001#100|2085002#100|2085003#100|2085004#100|2085005#100|2085006#100|2085007#100|2085008#100	2085000	25	1#700|2#290|3#10	14#72000,72001#6,16#50,6000110#60	1#9|2#8|2#6|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
86	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2086001#100|2086002#100|2086003#100|2086004#100|2086005#100|2086006#100|2086007#100|2086008#100	2086000	25	1#700|2#290|3#10	72001#6,6000110#60,14#72500,16#50	4#10|4#8|1#5|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
87	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2087001#100|2087002#100|2087003#100|2087004#100|2087005#100|2087006#100|2087007#100|2087008#100	2087000	25	1#700|2#290|3#10	6000110#60,16#50,72001#6,14#73000	4#10|5#7|5#5|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
88	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2088001#100|2088002#100|2088003#100|2088004#100|2088005#100|2088006#100|2088007#100|2088008#100	2088000	25	1#700|2#290|3#10	16#50,14#73500,6000110#60,72001#6	2#10|2#8|5#5|1#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
89	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2089001#100|2089002#100|2089003#100|2089004#100|2089005#100|2089006#100|2089007#100|2089008#100	2089000	25	1#700|2#290|3#10	14#74000,6000110#60,16#50,72001#6	1#9|2#8|4#6|1#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
90	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2090001#100|2090002#100|2090003#100|2090004#100|2090005#100|2090006#100|2090007#100|2090008#100	2090000	25	1#700|2#290|3#10	72001#6,16#50,6000110#60,14#74500	1#9|4#8|4#6|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
91	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2091001#100|2091002#100|2091003#100|2091004#100|2091005#100|2091006#100|2091007#100|2091008#100	2091000	25	1#700|2#290|3#10	6000110#65,14#75000,72001#6,16#50	1#9|5#7|5#5|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
92	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2092001#100|2092002#100|2092003#100|2092004#100|2092005#100|2092006#100|2092007#100|2092008#100	2092000	25	1#700|2#290|3#10	16#50,72001#6,14#75500,6000110#65	3#11|2#8|5#5|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
93	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2093001#100|2093002#100|2093003#100|2093004#100|2093005#100|2093006#100|2093007#100|2093008#100	2093000	25	1#700|2#290|3#10	14#76000,16#50,72001#6,6000110#65	1#9|5#7|2#6|2#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
94	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2094001#100|2094002#100|2094003#100|2094004#100|2094005#100|2094006#100|2094007#100|2094008#100	2094000	25	1#700|2#290|3#10	72001#6,6000110#65,14#76500,16#50	5#9|5#7|2#6|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
95	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2095001#100|2095002#100|2095003#100|2095004#100|2095005#100|2095006#100|2095007#100|2095008#100	2095000	25	1#700|2#290|3#10	6000110#65,14#77000,16#50,72001#6	1#9|4#8|2#6|1#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
96	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2096001#100|2096002#100|2096003#100|2096004#100|2096005#100|2096006#100|2096007#100|2096008#100	2096000	25	1#700|2#290|3#10	16#50,72001#6,6000110#65,14#77500	1#9|1#7|4#6|1#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
97	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2097001#100|2097002#100|2097003#100|2097004#100|2097005#100|2097006#100|2097007#100|2097008#100	2097000	25	1#700|2#290|3#10	14#78000,72001#6,6000110#65,16#50	5#9|5#7|2#6|1#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
98	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2098001#100|2098002#100|2098003#100|2098004#100|2098005#100|2098006#100|2098007#100|2098008#100	2098000	25	1#700|2#290|3#10	72001#6,6000110#65,14#78500,16#50	4#10|2#8|5#5|1#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
99	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2099001#100|2099002#100|2099003#100|2099004#100|2099005#100|2099006#100|2099007#100|2099008#100	2099000	25	1#700|2#290|3#10	6000110#65,16#50,72001#6,14#79000	2#10|2#8|4#6|2#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
100	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2100001#100|2100002#100|2100003#100|2100004#100|2100005#100|2100006#100|2100007#100|2100008#100	2100000	25	1#700|2#290|3#10	16#50,14#79500,6000110#65,72001#6	1#9|5#7|1#5|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
101	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2101001#100|2101002#100|2101003#100|2101004#100|2101005#100|2101006#100|2101007#100|2101008#100	2101000	25	1#700|2#290|3#10	14#80000,6000110#70,72001#7,16#50	5#9|1#7|2#6|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
102	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2102001#100|2102002#100|2102003#100|2102004#100|2102005#100|2102006#100|2102007#100|2102008#100	2102000	25	1#700|2#290|3#10	72001#7,16#50,6000110#70,14#80500	2#10|1#7|4#6|2#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
103	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2103001#100|2103002#100|2103003#100|2103004#100|2103005#100|2103006#100|2103007#100|2103008#100	2103000	25	1#700|2#290|3#10	6000110#70,14#81000,16#50,72001#7	1#9|1#7|5#5|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
104	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2104001#100|2104002#100|2104003#100|2104004#100|2104005#100|2104006#100|2104007#100|2104008#100	2104000	25	1#700|2#290|3#10	16#50,72001#7,14#81500,6000110#70	4#10|2#8|5#5|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
105	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2105001#100|2105002#100|2105003#100|2105004#100|2105005#100|2105006#100|2105007#100|2105008#100	2105000	25	1#700|2#290|3#10	14#82000,16#50,6000110#70,72001#7	5#9|2#8|4#6|2#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
106	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2106001#100|2106002#100|2106003#100|2106004#100|2106005#100|2106006#100|2106007#100|2106008#100	2106000	25	1#700|2#290|3#10	72001#7,6000110#70,16#50,14#82500	1#9|4#8|1#5|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
107	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2107001#100|2107002#100|2107003#100|2107004#100|2107005#100|2107006#100|2107007#100|2107008#100	2107000	25	1#700|2#290|3#10	6000110#70,14#83000,72001#7,16#50	4#10|4#8|4#6|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
108	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2108001#100|2108002#100|2108003#100|2108004#100|2108005#100|2108006#100|2108007#100|2108008#100	2108000	25	1#700|2#290|3#10	16#50,72001#7,14#83500,6000110#70	4#10|2#8|5#5|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
109	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2109001#100|2109002#100|2109003#100|2109004#100|2109005#100|2109006#100|2109007#100|2109008#100	2109000	25	1#700|2#290|3#10	14#84000,72001#7,16#50,6000110#70	3#11|4#8|5#5|2#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
110	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2110001#100|2110002#100|2110003#100|2110004#100|2110005#100|2110006#100|2110007#100|2110008#100	2110000	25	1#700|2#290|3#10	72001#7,6000110#70,14#84500,16#50	4#10|2#8|2#6|1#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
111	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2111001#100|2111002#100|2111003#100|2111004#100|2111005#100|2111006#100|2111007#100|2111008#100	2111000	25	1#700|2#290|3#10	6000110#75,16#50,72001#7,14#85000	3#11|4#8|5#5|2#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
112	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2112001#100|2112002#100|2112003#100|2112004#100|2112005#100|2112006#100|2112007#100|2112008#100	2112000	25	1#700|2#290|3#10	16#50,14#85500,6000110#75,72001#7	2#10|2#8|1#5|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
113	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2113001#100|2113002#100|2113003#100|2113004#100|2113005#100|2113006#100|2113007#100|2113008#100	2113000	25	1#700|2#290|3#10	14#86000,6000110#75,16#50,72001#7	5#9|4#8|1#5|2#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
114	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2114001#100|2114002#100|2114003#100|2114004#100|2114005#100|2114006#100|2114007#100|2114008#100	2114000	25	1#700|2#290|3#10	72001#7,16#50,6000110#75,14#86500	1#9|4#8|2#6|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
115	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2115001#100|2115002#100|2115003#100|2115004#100|2115005#100|2115006#100|2115007#100|2115008#100	2115000	25	1#700|2#290|3#10	6000110#75,14#87000,72001#7,16#50	3#11|5#7|2#6|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
116	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2116001#100|2116002#100|2116003#100|2116004#100|2116005#100|2116006#100|2116007#100|2116008#100	2116000	25	1#700|2#290|3#10	16#50,72001#7,14#87500,6000110#75	2#10|2#8|1#5|2#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
117	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2117001#100|2117002#100|2117003#100|2117004#100|2117005#100|2117006#100|2117007#100|2117008#100	2117000	25	1#700|2#290|3#10	14#88000,16#50,72001#7,6000110#75	1#9|1#7|5#5|2#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
118	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2118001#100|2118002#100|2118003#100|2118004#100|2118005#100|2118006#100|2118007#100|2118008#100	2118000	25	1#700|2#290|3#10	72001#7,6000110#75,14#88500,16#50	5#9|1#7|5#5|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
119	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2119001#100|2119002#100|2119003#100|2119004#100|2119005#100|2119006#100|2119007#100|2119008#100	2119000	25	1#700|2#290|3#10	6000110#75,14#89000,16#50,72001#7	1#9|2#8|5#5|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
120	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2120001#100|2120002#100|2120003#100|2120004#100|2120005#100|2120006#100|2120007#100|2120008#100	2120000	25	1#700|2#290|3#10	16#50,72001#7,6000110#75,14#89500	3#11|1#7|2#6|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
121	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2121001#100|2121002#100|2121003#100|2121004#100|2121005#100|2121006#100|2121007#100|2121008#100	2121000	25	1#700|2#290|3#10	14#90000,72001#8,6000110#80,16#50	2#10|5#7|2#6|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
122	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2122001#100|2122002#100|2122003#100|2122004#100|2122005#100|2122006#100|2122007#100|2122008#100	2122000	25	1#700|2#290|3#10	72001#8,6000110#80,14#90500,16#50	5#9|1#7|4#6|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
123	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2123001#100|2123002#100|2123003#100|2123004#100|2123005#100|2123006#100|2123007#100|2123008#100	2123000	25	1#700|2#290|3#10	6000110#80,16#50,72001#8,14#91000	4#10|2#8|5#5|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
124	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2124001#100|2124002#100|2124003#100|2124004#100|2124005#100|2124006#100|2124007#100|2124008#100	2124000	25	1#700|2#290|3#10	16#50,14#91500,6000110#80,72001#8	2#10|5#7|1#5|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
125	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2125001#100|2125002#100|2125003#100|2125004#100|2125005#100|2125006#100|2125007#100|2125008#100	2125000	25	1#700|2#290|3#10	14#92000,6000110#80,72001#8,16#50	2#10|1#7|4#6|5#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
126	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2126001#100|2126002#100|2126003#100|2126004#100|2126005#100|2126006#100|2126007#100|2126008#100	2126000	25	1#700|2#290|3#10	72001#8,16#50,6000110#80,14#92500	3#11|5#7|4#6|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
127	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2127001#100|2127002#100|2127003#100|2127004#100|2127005#100|2127006#100|2127007#100|2127008#100	2127000	25	1#700|2#290|3#10	6000110#80,14#93000,16#50,72001#8	1#9|1#7|2#6|2#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
128	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2128001#100|2128002#100|2128003#100|2128004#100|2128005#100|2128006#100|2128007#100|2128008#100	2128000	25	1#700|2#290|3#10	16#50,72001#8,14#93500,6000110#80	4#10|4#8|2#6|1#3	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
129	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2129001#100|2129002#100|2129003#100|2129004#100|2129005#100|2129006#100|2129007#100|2129008#100	2129000	25	1#700|2#290|3#10	14#94000,16#50,6000110#80,72001#8	2#10|1#7|1#5|2#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
130	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2130001#100|2130002#100|2130003#100|2130004#100|2130005#100|2130006#100|2130007#100|2130008#100	2130000	25	1#700|2#290|3#10	72001#8,6000110#80,16#50,14#94500	1#9|5#7|5#5|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
131	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2131001#100|2131002#100|2131003#100|2131004#100|2131005#100|2131006#100|2131007#100|2131008#100	2131000	25	1#700|2#290|3#10	6000110#85,14#95000,72001#8,16#50	2#10|4#8|2#6|4#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
132	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2132001#100|2132002#100|2132003#100|2132004#100|2132005#100|2132006#100|2132007#100|2132008#100	2132000	25	1#700|2#290|3#10	16#50,72001#8,14#95500,6000110#85	1#9|5#7|2#6|4#4	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
133	2001	1#2000005#2000006|2#2000008|3#2000007	2#2#1	2133001#100|2133002#100|2133003#100|2133004#100|2133005#100|2133006#100|2133007#100|2133008#100	2133000	25	1#700|2#290|3#10	14#96000,72001#8,16#50,6000110#85	3#11|1#7|4#6|2#2	2000005#2000006#2000016#2000017#2000018#2000019#2000020#2000021#2000022#2000023#2000024#2000025#2000026#2000027#2000028	2000008#2000008	2000007
