Id	GoodsName	StoreId	Sort	Weight	OpenLv	Goods	PremiumType	Cost	RelatedtoVIP	Limit	IsDiscount	DiscountDegree	ExtraAdd	OpenPrivilege	BuyRule	LogGoodsName
20113	39010004	53	1	100	1#999	60#2	1	16|0#0#0#100	0	1	1	0	null	null	null	7日目标-5-福利礼包
20114	39010010	53	2	100	1#999	72001#150	1	16|0#0#0#2000	0	1	1	5	null	null	null	7日目标-5-半价礼包
20115	39010009	53	3	100	1#999	18001#1	1	16|0#0#0#3000	0	1	1	5	null	null	1#200	7日目标-5-V4半价礼包
20116	39010004	54	1	100	1#999	6000110#100	1	16|0#0#0#100	0	1	1	0	null	null	null	7日目标-6-福利礼包
20117	39010010	54	2	100	1#999	60#40	1	16|0#0#0#2000	0	1	1	5	null	null	null	7日目标-6-半价礼包
20118	39010011	54	3	100	1#999	61#5	1	16|0#0#0#5000	0	1	1	5	null	null	1#500	7日目标-6-V5半价礼包
20119	39010004	55	1	100	1#999	19#1	1	16|0#0#0#220	0	1	1	0	null	null	null	7日目标-7-福利礼包
20120	39010005	55	2	100	1#999	99005#1	1	16|0#0#0#5000	0	1	1	5	null	null	null	7日目标-7-半价礼包
20121	39010012	55	3	100	1#999	10063#1	1	16|0#0#0#9000	0	1	1	5	null	null	1#1000	7日目标-7-V6半价礼包
913	 	15	1	100	1#999	4#1000	1	16|0#0#0#1100	0	1	1	3	null	null	null	进化药剂*1000
914	 	15	2	100	1#999	19#10	1	16|0#0#0#2500	0	1	1	5	null	null	null	紫晶卡*10
915	 	15	3	100	1#999	60#2	1	16|0#0#0#100	0	1	1	5	null	null	null	幸运币*2
916	 	15	4	100	1#999	23#30	1	16|0#0#0#600	0	1	1	5	null	null	null	参赛券*30
917	 	15	5	100	1#999	20#5	1	16|0#0#0#12500	0	1	1	1	null	null	null	会员招募卡*5
918	 	15	6	100	1#999	12013#50	1	16|0#0#0#7500	0	1	1	2	null	null	null	废弃*50
919	 	15	7	100	1#999	19#6	1	16|0#0#0#1600	0	1	1	5	null	null	null	紫晶卡*6
853	 	17	1	100000	1#999	12013#10	1	93|0#0#0#6250	0	0	1	8	null	null	null	废弃*10
854	 	17	2	100000	1#999	12003#10	1	93|0#0#0#1000	0	0	0	0	null	null	null	废弃*10
855	 	17	3	100000	1#999	12002#10	1	93|0#0#0#1000	0	0	0	0	null	null	null	废弃*10
856	 	17	4	100000	1#999	12004#10	1	93|0#0#0#1000	0	0	0	0	null	null	null	废弃*10
857	 	17	5	100000	1#999	12005#10	1	93|0#0#0#1000	0	0	0	0	null	null	null	废弃*10
858	 	17	6	100000	1#999	11008#50	1	93|0#0#0#50000	0	0	1	9	null	null	null	废弃*50
859	 	17	7	100000	1#999	11022#50	1	93|0#0#0#50000	0	0	1	9	null	null	null	废弃*50
860	 	17	8	100000	1#999	11014#50	1	93|0#0#0#50000	0	0	1	9	null	null	null	废弃*50
861	 	17	9	100000	1#999	11076#50	1	93|0#0#0#50000	0	0	1	9	null	null	null	废弃*50
951	 	18	1	100	1#999	16#60|19#1|47#2|14#100000	1	16|0#0#0#6	0	1	0	0	null	null	null	钻石
952	 	18	2	100	1#999	16#300|19#5|47#2|3#5000	1	16|0#0#0#30	0	1	0	0	null	null	null	钻石
953	 	18	3	100	1#999	16#700|81002#2|47#2|4#1000	1	16|0#0#0#70	0	1	0	0	null	null	null	钻石
954	 	18	4	100	1#999	16#1980|10007#1|47#4|19#10	1	16|0#0#0#198	0	1	0	0	null	null	null	钻石
955	 	18	5	100	1#999	16#3980|49#1|47#6|21#40	1	16|0#0#0#398	0	1	0	0	null	null	null	钻石
956	 	18	6	100	1#999	16#6500|10015#1|47#8|20#10	1	16|0#0#0#650	0	1	0	0	null	null	null	钻石
957	 	18	7	100	1#999	48#1|19#6	1	16|0#0#0#300	0	1	0	0	null	null	null	废弃
958	 	18	8	100	1#999	19#6|10004#1	1	16|0#0#0#500	0	1	0	0	null	null	null	紫晶卡
959	 	18	9	100	1#999	10004#1|39#1	1	16|0#0#0#500	0	1	0	0	null	null	null	爱迪生
960	 	18	10	100	1#999	39#1|19#10	1	16|0#0#0#500	0	1	0	0	null	null	null	
1101	 	20	1	100	1#999	60#2|14#200000|3#100000	1	16|0#0#0#240	0	1	1	0	null	null	1#0	V0礼包
1102	 	20	2	100	1#999	4#300|60#3|14#2000000	1	16|0#0#0#800	0	1	1	3	null	null	1#6	V1礼包
1103	 	20	3	100	1#999	6001014#30|6001015#30|3#2000000	1	16|0#0#0#3450	0	1	1	2	null	null	1#30	V2礼包
1104	 	20	4	100	1#999	20#1|18101#10|14#4000000|80009#1	1	16|0#0#0#4950	0	1	1	2	null	null	1#100	V3礼包
1105	 	20	5	100	1#999	6001020#50|18101#10|3#4000000	1	16|0#0#0#8950	0	1	1	2	null	null	1#200	V4礼包
1106	 	20	6	100	1#999	60419#1|20#1|14#6000000|80010#1	1	16|0#0#0#10950	0	1	1	2	null	null	1#500	V5礼包
1107	 	20	7	100	1#999	60420#1|20#2|6000088#1|3#6000000	1	16|0#0#0#18950	0	1	1	2	null	null	1#1000	V6礼包
1108	 	20	8	100	1#999	60420#1|20#3|6000088#1|14#10000000	1	16|0#0#0#20950	0	1	1	2	null	null	1#1500	V7礼包
1109	 	20	9	100	1#999	60421#1|20#5|60156#1|80011#1	1	16|0#0#0#22950	0	1	1	2	null	null	1#2000	V8礼包
1110	 	20	10	100	1#999	60421#1|20#5|60181#1|14#10000000	1	16|0#0#0#24950	0	1	1	2	null	null	1#3000	V9礼包
1111	 	20	11	100	1#999	60422#1|6000089#1|60191#1|60417#1	1	16|0#0#0#34950	0	1	1	2	null	null	1#5000	V10礼包
1112	 	20	12	100	1#999	60422#1|6001026#50|6000089#1|60196#1|14#15000000	1	16|0#0#0#49950	0	1	1	2	null	null	1#10000	V11礼包
1113	 	20	13	100	1#999	60423#1|6001026#100|6000089#1|20#10|80012#1	1	16|0#0#0#149900	0	1	1	1	null	null	1#15000	V12礼包
1114	 	20	14	100	1#999	60423#1|6001026#150|6000090#1|20#10|14#200000000	1	16|0#0#0#189900	0	1	1	1	null	null	1#30000	V13礼包
1115	 	20	15	100	1#999	60423#1|6001026#200|6000090#1|20#12|6000110#20000	1	16|0#0#0#269900	0	1	1	1	null	null	1#50000	V14礼包
1116	 	20	16	100	1#999	60423#1|6001026#250|6000090#1|20#14|6000110#40000	1	16|0#0#0#299900	0	1	1	1	null	null	1#80000	V15礼包
1117	 	20	17	100	1#999	99002#4|6001026#300|6000090#1|20#16|6000110#60000	1	16|0#0#0#399900	0	1	1	1	null	null	1#120000	V16礼包
1118	 	20	18	100	1#999	99002#6|6001026#350|60403#15|20#18|6000110#80000	1	16|0#0#0#499900	0	1	1	1	null	null	1#160000	V17礼包
1119	 	20	19	100	1#999	99002#8|6001026#400|60403#20|20#20|6000110#100000	1	16|0#0#0#599900	0	1	1	1	null	null	1#200000	V18礼包
20515	 	22	1	100	1#999	6000006#50	1	67|0#0#0#1250	0	1	1	2	null	null	null	特斯拉碎片*50
20516	 	22	2	100	1#999	20#1	1	67|0#0#0#500	0	1	1	2	null	null	null	会员招募卡*1
20517	 	22	3	100	1#999	19#1	1	67|0#0#0#50	0	4	1	2	null	null	null	紫晶卡*1
20518	 	22	4	100	1#999	6001020#50	1	67|0#0#0#1000	0	1	1	2	null	null	null	5星英雄碎片*50
20519	 	22	5	100	1#999	61#1	1	67|0#0#0#250	0	1	1	2	null	null	null	高级幸运币*1
20520	 	22	6	100	1#999	19#1	1	67|0#0#0#30	0	10	0	0	null	null	null	紫晶卡*1
20521	 	22	7	100	1#999	4#10	1	67|0#0#0#1	0	99	0	0	null	null	null	进化药剂*10
20522	 	22	8	100	1#999	72001#10	1	67|0#0#0#15	0	10	0	0	null	null	null	超强合金*10
20523	 	22	9	100	1#999	60#5	1	67|0#0#0#5	0	5	0	0	null	null	null	幸运币*5
20524	 	22	10	100	1#999	14#50000	1	67|0#0#0#1	0	999	0	0	null	null	null	金钱*50000
20525	 	22	11	100	1#999	3#10000	1	67|0#0#0#1	0	999	0	0	null	null	null	英雄经验*10000
20526	 	22	12	100	1#999	6000092#1	1	67|0#0#0#1	0	999	0	0	null	null	null	意志力碎片*1
20527	 	22	0	100	1#999	6000025#50	1	67|0#0#0#800	0	2	0	0	null	null	null	李白碎片*50
20528	 	22	0	100	1#999	6000026#50	1	67|0#0#0#800	0	2	0	0	null	null	null	阿喀琉斯碎片*50
20529	 	22	0	100	1#999	6000037#50	1	67|0#0#0#800	0	2	0	0	null	null	null	克娄帕特拉碎片*50
20530	 	22	0	100	1#999	6000046#50	1	67|0#0#0#800	0	2	0	0	null	null	null	茜茜公主碎片*50
20531	 	22	0	100	1#999	6000092#10	1	67|0#0#0#25	0	10	0	0	null	null	null	意志力碎片*10
20532	 	22	0	100	1#999	17009#10	1	67|0#0#0#40	0	10	0	0	null	null	null	自选契约箱*10
20533	 	22	0	100	1#999	72001#10	1	67|0#0#0#25	0	10	0	0	null	null	null	超强合金*10
20534	 	22	0	100	1#999	4#1000	1	67|0#0#0#125	0	1	0	0	null	null	null	进化药剂*1000
20535	 	22	0	100	1#999	4#100	1	67|0#0#0#25	0	10	0	0	null	null	null	进化药剂*100
20536	 	22	0	100	1#999	6000110#100	1	67|0#0#0#25	0	10	0	0	null	null	null	戒圈*100
20537	 	22	0	100	1#999	3#50000	1	67|0#0#0#2	0	0	0	0	null	null	null	英雄经验*50000
20538	 	22	0	100	1#999	14#100000	1	67|0#0#0#2	0	0	0	0	null	null	null	金钱*100000
20539	 	23	1	100	1#999	11016#50	1	67|0#0#0#1000	0	1	1	3	null	null	null	废弃*50
20540	 	23	2	100	1#999	20#1	1	67|0#0#0#300	0	1	1	1	null	null	null	会员招募卡*1
20541	 	23	3	100	1#999	61#1	1	67|0#0#0#175	0	1	1	2	null	null	null	高级幸运币*1
20542	 	23	4	100	1#999	12013#50	1	67|0#0#0#600	0	1	1	4	null	null	null	废弃*50
20543	 	23	5	100	1#999	19#1	1	67|0#0#0#30	0	10	1	5	null	null	null	紫晶卡*1
20544	 	23	6	100	1#999	60#4	1	67|0#0#0#25	0	10	0	0	null	null	null	幸运币*4
20545	 	23	7	100	1#999	60#1	1	67|0#0#0#6	0	25	0	0	null	null	null	幸运币*1
20546	 	23	8	100	1#999	12012#10	1	67|0#0#0#20	0	4	1	3	null	null	null	废弃*10
20547	 	23	9	100	1#999	5#50	1	67|0#0#0#3	0	15	0	0	null	null	null	废弃*50
20548	 	23	10	100	1#999	4#50	1	67|0#0#0#5	0	50	1	4	null	null	null	进化药剂*50
20549	 	23	11	100	1#999	14#30000	1	67|0#0#0#3	0	100	0	0	null	null	null	金钱*30000
20550	 	24	1	100	1#999	11009#50	1	67|0#0#0#1000	0	1	1	3	null	null	null	废弃*50
20551	 	24	2	100	1#999	20#1	1	67|0#0#0#300	0	1	1	1	null	null	null	会员招募卡*1
20552	 	24	3	100	1#999	61#1	1	67|0#0#0#175	0	1	1	2	null	null	null	高级幸运币*1
20553	 	24	4	100	1#999	12013#50	1	67|0#0#0#600	0	1	1	4	null	null	null	废弃*50
20554	 	24	5	100	1#999	19#1	1	67|0#0#0#30	0	10	1	5	null	null	null	紫晶卡*1
20555	 	24	6	100	1#999	60#10	1	67|0#0#0#62	0	10	0	0	null	null	null	幸运币*10
20556	 	24	7	100	1#999	60#1	1	67|0#0#0#6	0	25	0	0	null	null	null	幸运币*1
20557	 	24	8	100	1#999	12012#10	1	67|0#0#0#20	0	4	1	3	null	null	null	废弃*10
20558	 	24	9	100	1#999	5#50	1	67|0#0#0#3	0	15	0	0	null	null	null	废弃*50
20559	 	24	10	100	1#999	4#50	1	67|0#0#0#5	0	50	1	4	null	null	null	进化药剂*50
20560	 	24	11	100	1#999	14#30000	1	67|0#0#0#3	0	100	0	0	null	null	null	金钱*30000
30001	 	2	1	20	1#999	19#1	1	16|0#0#0#250	0	1	1	6	null	null	null	紫晶卡*1
30002	 	2	2	200	1#999	4#100	1	16|0#0#0#100	0	1	0	0	null	null	null	进化药剂*100
30003	 	2	3	150	15#999	60#1	1	14|0#0#0#250000	0	1	1	4	null	null	null	幸运币*1
30004	 	2	4	60	1#20	60002#1	1	16|0#0#0#10	0	1	0	0	null	null	null	战术之剑*1
30005	 	2	5	60	1#20	60017#1	1	16|0#0#0#10	0	1	0	0	null	null	null	战术手套*1
30006	 	2	6	60	1#20	60023#1	1	16|0#0#0#10	0	1	0	0	null	null	null	战术战甲*1
30007	 	2	1	60	1#20	60026#1	1	16|0#0#0#10	0	1	0	0	null	null	null	战术战靴*1
30008	 	2	2	60	1#20	60002#1	1	14|0#0#0#50000	0	1	0	0	null	null	null	战术之剑*1
30009	 	2	3	60	1#20	60017#1	1	14|0#0#0#50000	0	1	0	0	null	null	null	战术手套*1
30010	 	2	4	60	1#20	60023#1	1	14|0#0#0#50000	0	1	0	0	null	null	null	战术战甲*1
30011	 	2	5	60	1#20	60026#1	1	14|0#0#0#50000	0	1	0	0	null	null	null	战术战靴*1
30012	 	2	6	60	11#30	60034#1	1	16|0#0#0#20	0	1	0	0	null	null	null	死斗之刃*1
30013	 	2	1	60	11#30	60049#1	1	16|0#0#0#20	0	1	0	0	null	null	null	死斗手套*1
30014	 	2	2	60	11#30	60055#1	1	16|0#0#0#20	0	1	0	0	null	null	null	死斗战甲*1
30015	 	2	3	60	11#30	60058#1	1	16|0#0#0#20	0	1	0	0	null	null	null	死斗战靴*1
30016	 	2	4	60	11#30	60034#1	1	14|0#0#0#100000	0	1	0	0	null	null	null	死斗之刃*1
30017	 	2	5	60	11#30	60049#1	1	14|0#0#0#100000	0	1	0	0	null	null	null	死斗手套*1
30018	 	2	6	60	11#30	60055#1	1	14|0#0#0#100000	0	1	0	0	null	null	null	死斗战甲*1
30019	 	2	1	60	11#30	60058#1	1	14|0#0#0#100000	0	1	0	0	null	null	null	死斗战靴*1
30020	 	2	2	60	21#40	60035#1	1	16|0#0#0#40	0	1	0	0	null	null	null	充能之杖*1
30021	 	2	3	60	21#40	60050#1	1	16|0#0#0#40	0	1	0	0	null	null	null	充能手套*1
30022	 	2	4	60	21#40	60056#1	1	16|0#0#0#40	0	1	0	0	null	null	null	充能战甲*1
30023	 	2	5	60	21#40	60059#1	1	16|0#0#0#40	0	1	0	0	null	null	null	充能战靴*1
30024	 	2	6	60	21#40	60035#1	1	14|0#0#0#200000	0	1	0	0	null	null	null	充能之杖*1
30025	 	2	1	60	21#40	60050#1	1	14|0#0#0#200000	0	1	0	0	null	null	null	充能手套*1
30026	 	2	2	60	21#40	60056#1	1	14|0#0#0#200000	0	1	0	0	null	null	null	充能战甲*1
30027	 	2	3	60	21#40	60059#1	1	14|0#0#0#200000	0	1	0	0	null	null	null	充能战靴*1
30028	 	2	4	60	31#50	60067#1	1	16|0#0#0#90	0	1	0	0	null	null	null	微光之杖*1
30029	 	2	5	60	31#50	60082#1	1	16|0#0#0#90	0	1	0	0	null	null	null	微光手套*1
30030	 	2	6	60	31#50	60088#1	1	16|0#0#0#90	0	1	0	0	null	null	null	微光战甲*1
30031	 	2	1	60	31#50	60091#1	1	16|0#0#0#90	0	1	0	0	null	null	null	微光战靴*1
30032	 	2	2	60	31#50	60067#1	1	14|0#0#0#450000	0	1	0	0	null	null	null	微光之杖*1
30033	 	2	3	60	31#50	60082#1	1	14|0#0#0#450000	0	1	0	0	null	null	null	微光手套*1
30034	 	2	4	60	31#50	60088#1	1	14|0#0#0#450000	0	1	0	0	null	null	null	微光战甲*1
30035	 	2	5	60	31#50	60091#1	1	14|0#0#0#450000	0	1	0	0	null	null	null	微光战靴*1
30036	 	2	6	60	41#60	60068#1	1	16|0#0#0#150	0	1	0	0	null	null	null	异星之枪*1
30037	 	2	1	60	41#60	60083#1	1	16|0#0#0#150	0	1	0	0	null	null	null	异星手套*1
30038	 	2	2	60	41#60	60089#1	1	16|0#0#0#150	0	1	0	0	null	null	null	异星战甲*1
30039	 	2	3	60	41#60	60092#1	1	16|0#0#0#150	0	1	0	0	null	null	null	异星战靴*1
30040	 	2	4	60	41#60	60068#1	1	14|0#0#0#750000	0	1	0	0	null	null	null	异星之枪*1
30041	 	2	5	60	41#60	60083#1	1	14|0#0#0#750000	0	1	0	0	null	null	null	异星手套*1
30042	 	2	6	60	41#60	60089#1	1	14|0#0#0#750000	0	1	0	0	null	null	null	异星战甲*1
30043	 	2	1	60	41#60	60092#1	1	14|0#0#0#750000	0	1	0	0	null	null	null	异星战靴*1
30044	 	2	2	60	51#70	60069#1	1	16|0#0#0#250	0	1	0	0	null	null	null	冲锋双刃*1
30045	 	2	3	60	51#70	60084#1	1	16|0#0#0#250	0	1	0	0	null	null	null	冲锋手套*1
30046	 	2	4	60	51#70	60090#1	1	16|0#0#0#250	0	1	0	0	null	null	null	冲锋战甲*1
30047	 	2	5	60	51#70	60093#1	1	16|0#0#0#250	0	1	0	0	null	null	null	冲锋战靴*1
30048	 	2	6	60	51#70	60069#1	1	14|0#0#0#1250000	0	1	0	0	null	null	null	冲锋双刃*1
30049	 	2	1	60	51#70	60084#1	1	14|0#0#0#1250000	0	1	0	0	null	null	null	冲锋手套*1
30050	 	2	2	60	51#70	60090#1	1	14|0#0#0#1250000	0	1	0	0	null	null	null	冲锋战甲*1
30051	 	2	3	60	51#70	60093#1	1	14|0#0#0#1250000	0	1	0	0	null	null	null	冲锋战靴*1
30052	 	2	4	60	61#90	60100#1	1	16|0#0#0#450	0	1	0	0	null	null	null	无畏之杖*1
30053	 	2	5	60	61#90	60125#1	1	16|0#0#0#450	0	1	0	0	null	null	null	无畏手套*1
30054	 	2	6	60	61#90	60135#1	1	16|0#0#0#450	0	1	0	0	null	null	null	无畏战甲*1
30055	 	2	1	60	61#90	60140#1	1	16|0#0#0#450	0	1	0	0	null	null	null	无畏战靴*1
30056	 	2	2	60	61#90	60100#1	1	14|0#0#0#2250000	0	1	0	0	null	null	null	无畏之杖*1
30057	 	2	3	60	61#90	60125#1	1	14|0#0#0#2250000	0	1	0	0	null	null	null	无畏手套*1
30058	 	2	4	60	61#90	60135#1	1	14|0#0#0#2250000	0	1	0	0	null	null	null	无畏战甲*1
30059	 	2	5	60	61#90	60140#1	1	14|0#0#0#2250000	0	1	0	0	null	null	null	无畏战靴*1
30060	 	2	6	60	71#999	60101#1	1	16|0#0#0#750	0	1	0	0	null	null	null	追魂之枪*1
30061	 	2	1	60	71#999	60126#1	1	16|0#0#0#750	0	1	0	0	null	null	null	追魂手套*1
30062	 	2	2	60	71#999	60136#1	1	16|0#0#0#750	0	1	0	0	null	null	null	追魂战甲*1
30063	 	2	3	60	71#999	60141#1	1	16|0#0#0#750	0	1	0	0	null	null	null	追魂战靴*1
30064	 	2	4	60	71#999	60101#1	1	14|0#0#0#3750000	0	1	0	0	null	null	null	追魂之枪*1
30065	 	2	5	60	71#999	60126#1	1	14|0#0#0#3750000	0	1	0	0	null	null	null	追魂手套*1
30066	 	2	6	60	71#999	60136#1	1	14|0#0#0#3750000	0	1	0	0	null	null	null	追魂战甲*1
30067	 	2	1	60	71#999	60141#1	1	14|0#0#0#3750000	0	1	0	0	null	null	null	追魂战靴*1
30068	 	2	2	60	81#999	60102#1	1	16|0#0#0#1250	0	1	0	0	null	null	null	征服之弓*1
30069	 	2	3	60	81#999	60127#1	1	16|0#0#0#1250	0	1	0	0	null	null	null	征服手套*1
30070	 	2	4	60	81#999	60137#1	1	16|0#0#0#1250	0	1	0	0	null	null	null	征服战甲*1
30071	 	2	5	60	81#999	60142#1	1	16|0#0#0#1250	0	1	0	0	null	null	null	征服战靴*1
30072	 	2	6	60	81#999	60102#1	1	14|0#0#0#6250000	0	1	0	0	null	null	null	征服之弓*1
30073	 	2	1	60	81#999	60127#1	1	14|0#0#0#6250000	0	1	0	0	null	null	null	征服手套*1
30074	 	2	2	60	81#999	60137#1	1	14|0#0#0#6250000	0	1	0	0	null	null	null	征服战甲*1
30075	 	2	3	60	81#999	60142#1	1	14|0#0#0#6250000	0	1	0	0	null	null	null	征服战靴*1
30076	 	2	4	0	999#999	60103#1	1	16|0#0#0#2150	0	1	0	0	null	null	null	命运之杖*1
30077	 	2	5	0	999#999	60128#1	1	16|0#0#0#2150	0	1	0	0	null	null	null	命运手套*1
30078	 	2	6	0	999#999	60138#1	1	16|0#0#0#2150	0	1	0	0	null	null	null	命运战甲*1
30079	 	2	1	0	999#999	60144#1	1	16|0#0#0#2150	0	1	0	0	null	null	null	命运战靴*1
30080	 	2	2	125	1#999	23#1	1	14|0#0#0#100000	0	1	1	1	null	null	null	参赛券*1
30081	 	2	3	125	1#999	23#1	1	16|0#0#0#20	0	1	1	7	null	null	null	参赛券*1
30082	 	2	4	125	1#999	91#1	1	14|0#0#0#100000	0	1	1	2	null	null	null	墨翠卡*1
30083	 	2	5	160	1#999	4#100	1	14|0#0#0#500000	0	1	1	2	null	null	null	进化药剂*100
30084	 	2	6	100	15#999	60#10	1	16|0#0#0#500	0	1	1	6	null	null	null	幸运币*10
30085	 	2	1	160	1#999	3#100000	1	16|0#0#0#100	0	1	0	0	null	null	null	英雄经验*100000
30086	 	2	2	160	1#999	3#50000	1	16|0#0#0#50	0	1	0	0	null	null	null	英雄经验*50000
30087	 	2	3	100	1#999	3#100000	1	14|0#0#0#500000	0	1	0	0	null	null	null	英雄经验*100000
30088	 	2	4	160	1#99	3#20000	1	16|0#0#0#20	0	1	0	0	null	null	null	英雄经验*20000
30089	 	2	5	100	1#999	3#50000	1	14|0#0#0#250000	0	1	0	0	null	null	null	英雄经验*50000
30090	 	2	6	100	1#99	3#20000	1	14|0#0#0#100000	0	1	0	0	null	null	null	英雄经验*20000
30091	 	2	1	20	1#999	19#1	1	16|0#0#0#250	0	1	1	6	null	null	null	紫晶卡*1
30092	 	2	2	60	1#20	60002#1	1	16|0#0#0#10	0	1	0	0	null	null	null	战术之剑*1
30093	 	2	3	60	1#20	60017#1	1	16|0#0#0#10	0	1	0	0	null	null	null	战术手套*1
30094	 	2	4	60	1#20	60023#1	1	16|0#0#0#10	0	1	0	0	null	null	null	战术战甲*1
30095	 	2	5	60	1#20	60026#1	1	16|0#0#0#10	0	1	0	0	null	null	null	战术战靴*1
30096	 	2	6	60	1#20	60002#1	1	14|0#0#0#50000	0	1	0	0	null	null	null	战术之剑*1
30097	 	2	1	60	1#20	60017#1	1	14|0#0#0#50000	0	1	0	0	null	null	null	战术手套*1
30098	 	2	2	60	1#20	60023#1	1	14|0#0#0#50000	0	1	0	0	null	null	null	战术战甲*1
30099	 	2	3	60	1#20	60026#1	1	14|0#0#0#50000	0	1	0	0	null	null	null	战术战靴*1
30100	 	2	4	60	11#30	60034#1	1	16|0#0#0#20	0	1	0	0	null	null	null	死斗之刃*1
30101	 	2	5	60	11#30	60049#1	1	16|0#0#0#20	0	1	0	0	null	null	null	死斗手套*1
30102	 	2	6	60	11#30	60055#1	1	16|0#0#0#20	0	1	0	0	null	null	null	死斗战甲*1
30103	 	2	1	60	11#30	60058#1	1	16|0#0#0#20	0	1	0	0	null	null	null	死斗战靴*1
30104	 	2	2	60	11#30	60034#1	1	14|0#0#0#100000	0	1	0	0	null	null	null	死斗之刃*1
30105	 	2	3	60	11#30	60049#1	1	14|0#0#0#100000	0	1	0	0	null	null	null	死斗手套*1
30106	 	2	4	60	11#30	60055#1	1	14|0#0#0#100000	0	1	0	0	null	null	null	死斗战甲*1
30107	 	2	5	60	11#30	60058#1	1	14|0#0#0#100000	0	1	0	0	null	null	null	死斗战靴*1
30108	 	2	6	60	21#40	60035#1	1	16|0#0#0#40	0	1	0	0	null	null	null	充能之杖*1
30109	 	2	1	60	21#40	60050#1	1	16|0#0#0#40	0	1	0	0	null	null	null	充能手套*1
30110	 	2	2	60	21#40	60056#1	1	16|0#0#0#40	0	1	0	0	null	null	null	充能战甲*1
30111	 	2	3	60	21#40	60059#1	1	16|0#0#0#40	0	1	0	0	null	null	null	充能战靴*1
30112	 	2	4	60	21#40	60035#1	1	14|0#0#0#200000	0	1	0	0	null	null	null	充能之杖*1
30113	 	2	5	60	21#40	60050#1	1	14|0#0#0#200000	0	1	0	0	null	null	null	充能手套*1
30114	 	2	6	60	21#40	60056#1	1	14|0#0#0#200000	0	1	0	0	null	null	null	充能战甲*1
30115	 	2	1	60	21#40	60059#1	1	14|0#0#0#200000	0	1	0	0	null	null	null	充能战靴*1
30116	 	2	2	60	31#50	60067#1	1	16|0#0#0#90	0	1	0	0	null	null	null	微光之杖*1
30117	 	2	3	60	31#50	60082#1	1	16|0#0#0#90	0	1	0	0	null	null	null	微光手套*1
30118	 	2	4	60	31#50	60088#1	1	16|0#0#0#90	0	1	0	0	null	null	null	微光战甲*1
30119	 	2	5	60	31#50	60091#1	1	16|0#0#0#90	0	1	0	0	null	null	null	微光战靴*1
30120	 	2	6	60	31#50	60067#1	1	14|0#0#0#450000	0	1	0	0	null	null	null	微光之杖*1
30121	 	2	1	60	31#50	60082#1	1	14|0#0#0#450000	0	1	0	0	null	null	null	微光手套*1
30122	 	2	2	60	31#50	60088#1	1	14|0#0#0#450000	0	1	0	0	null	null	null	微光战甲*1
30123	 	2	3	60	31#50	60091#1	1	14|0#0#0#450000	0	1	0	0	null	null	null	微光战靴*1
30124	 	2	4	60	41#60	60068#1	1	16|0#0#0#150	0	1	0	0	null	null	null	异星之枪*1
30125	 	2	5	60	41#60	60083#1	1	16|0#0#0#150	0	1	0	0	null	null	null	异星手套*1
30126	 	2	6	60	41#60	60089#1	1	16|0#0#0#150	0	1	0	0	null	null	null	异星战甲*1
30127	 	2	1	60	41#60	60092#1	1	16|0#0#0#150	0	1	0	0	null	null	null	异星战靴*1
30128	 	2	2	60	41#60	60068#1	1	14|0#0#0#750000	0	1	0	0	null	null	null	异星之枪*1
30129	 	2	3	60	41#60	60083#1	1	14|0#0#0#750000	0	1	0	0	null	null	null	异星手套*1
30130	 	2	4	60	41#60	60089#1	1	14|0#0#0#750000	0	1	0	0	null	null	null	异星战甲*1
30131	 	2	5	60	41#60	60092#1	1	14|0#0#0#750000	0	1	0	0	null	null	null	异星战靴*1
30132	 	2	6	60	51#70	60069#1	1	16|0#0#0#250	0	1	0	0	null	null	null	冲锋双刃*1
30133	 	2	1	60	51#70	60084#1	1	16|0#0#0#250	0	1	0	0	null	null	null	冲锋手套*1
30134	 	2	2	60	51#70	60090#1	1	16|0#0#0#250	0	1	0	0	null	null	null	冲锋战甲*1
30135	 	2	3	60	51#70	60093#1	1	16|0#0#0#250	0	1	0	0	null	null	null	冲锋战靴*1
30136	 	2	4	60	51#70	60069#1	1	14|0#0#0#1250000	0	1	0	0	null	null	null	冲锋双刃*1
30137	 	2	5	60	51#70	60084#1	1	14|0#0#0#1250000	0	1	0	0	null	null	null	冲锋手套*1
30138	 	2	6	60	51#70	60090#1	1	14|0#0#0#1250000	0	1	0	0	null	null	null	冲锋战甲*1
30139	 	2	1	60	51#70	60093#1	1	14|0#0#0#1250000	0	1	0	0	null	null	null	冲锋战靴*1
30140	 	2	2	60	61#90	60100#1	1	16|0#0#0#450	0	1	0	0	null	null	null	无畏之杖*1
30141	 	2	3	60	61#90	60125#1	1	16|0#0#0#450	0	1	0	0	null	null	null	无畏手套*1
30142	 	2	4	60	61#90	60135#1	1	16|0#0#0#450	0	1	0	0	null	null	null	无畏战甲*1
30143	 	2	5	60	61#90	60140#1	1	16|0#0#0#450	0	1	0	0	null	null	null	无畏战靴*1
30144	 	2	6	60	61#90	60100#1	1	14|0#0#0#2250000	0	1	0	0	null	null	null	无畏之杖*1
30145	 	2	1	60	61#90	60125#1	1	14|0#0#0#2250000	0	1	0	0	null	null	null	无畏手套*1
30146	 	2	2	60	61#90	60135#1	1	14|0#0#0#2250000	0	1	0	0	null	null	null	无畏战甲*1
