Id	Type	Value	PoolNum	CoverID	EffectiveRange	Group	Level	NextLv
30142	396	1#10#22#1#0.02	0	0	1	3014	2	30143
30143	396	1#10#22#1#0.03	0	0	1	3014	3	30144
30144	396	1#11#22#1#0.03	0	0	1	3014	4	30145
30145	396	1#12#22#1#0.03	0	0	1	3014	5	30146
30146	396	1#13#22#1#0.03	0	0	1	3014	6	30147
30147	396	1#14#22#1#0.03	0	0	1	3014	7	30148
30148	396	1#15#22#1#0.03	0	0	1	3014	8	0
30221	90#90	22#0.2#1|9#0.1#1	0	0	2#2	3022	1	30222
30222	90#90	22#0.3#1|9#0.15#1	0	0	2#2	3022	2	30223
30223	90#90	22#0.4#1|9#0.2#1	0	0	2#2	3022	3	30224
30224	90#90#90	22#0.4#1|9#0.2#1|26#0.04#1	0	0	2#2#2	3022	4	30225
30225	90#90#90	22#0.4#1|9#0.2#1|26#0.08#1	0	0	2#2#2	3022	5	30226
30226	90#90#90	22#0.4#1|9#0.2#1|26#0.12#1	0	0	2#2#2	3022	6	30227
30227	90#90#90	22#0.4#1|9#0.2#1|26#0.16#1	0	0	2#2#2	3022	7	30228
30228	90#90#90	22#0.4#1|9#0.2#1|26#0.2#1	0	0	2#2#2	3022	8	0
30241	319	5#1#0.15#9#1#0#0.4#0.8	0	0	1	3024	1	30242
30242	319	5#1#0.2#9#1#0.1#0.6#0.8	0	0	1	3024	2	30243
30243	319	5#1#0.25#9#1#0.15#1.0#0.8	0	0	1	3024	3	30244
30244	319	5#1#0.26#9#1#0.156#1.0#0.81	0	0	1	3024	4	30245
30245	319	5#1#0.27#9#1#0.162#1.0#0.82	0	0	1	3024	5	30246
30246	319	5#1#0.28#9#1#0.168#1.0#0.84	0	0	1	3024	6	30247
30247	319	5#1#0.29#9#1#0.174#1.0#0.86	0	0	1	3024	7	30248
30248	319	5#1#0.30#9#1#0.18#1.0#0.88	0	0	1	3024	8	0
30321	90#90	26#0.2#1|22#0.1#1	0	0	2#2	3032	1	30322
30322	90#90#90	26#0.3#1|22#0.15#1|8#0.05#1	0	0	2#2#2	3032	2	30323
30323	90#90#90	26#0.4#1|22#0.2#1|8#0.1#1	0	0	2#2#2	3032	3	30324
30324	90#90#90	26#0.44#1|22#0.2#1|8#0.1#1	0	0	2#2#2	3032	4	30325
30325	90#90#90	26#0.48#1|22#0.2#1|8#0.1#1	0	0	2#2#2	3032	5	30326
30326	90#90#90	26#0.52#1|22#0.2#1|8#0.1#1	0	0	2#2#2	3032	6	30327
30327	90#90#90	26#0.56#1|22#0.2#1|8#0.1#1	0	0	2#2#2	3032	7	30328
30328	90#90#90	26#0.6#1|22#0.2#1|8#0.1#1	0	0	2#2#2	3032	8	0
30341	320	0.6#10#22#1#0.02#11#6#3#0	0	0	1	3034	1	30342
30342	320	0.8#10#22#1#0.03#11#6#3#0	0	0	1	3034	2	30343
30343	320	1.0#10#22#1#0.03#3#6#3#0.3	0	0	1	3034	3	30344
30344	320	1.0#10#22#1#0.035#3#6#3#0.31	0	0	1	3034	4	30345
30345	320	1.0#10#22#1#0.04#3#6#3#0.32	0	0	1	3034	5	30346
30346	320	1.0#10#22#1#0.045#3#6#3#0.33	0	0	1	3034	6	30347
30347	320	1.0#10#22#1#0.05#3#6#3#0.34	0	0	1	3034	7	30348
30348	320	1.0#10#22#1#0.055#3#6#3#0.35	0	0	1	3034	8	0
30421	90#90	22#0.15#1|26#0.05#1	0	0	2#2	3042	1	30422
30422	90#90	22#0.25#1|26#0.1#1	0	0	2#2	3042	2	30423
30423	90#90	22#0.35#1|26#0.15#1	0	0	2#2	3042	3	30424
30424	90#90	22#0.35#1|26#0.19#1	0	0	2#2	3042	4	30425
30425	90#90	22#0.35#1|26#0.23#1	0	0	2#2	3042	5	30426
30426	90#90	22#0.35#1|26#0.27#1	0	0	2#2	3042	6	30427
30427	90#90	22#0.35#1|26#0.31#1	0	0	2#2	3042	7	30428
30428	90#90	22#0.35#1|26#0.35#1	0	0	2#2	3042	8	0
30441	321	0.7#2#5#1#0.15	0	0	1	3044	1	30442
30442	321#322	0.7#2#5#1#0.2|0.7#0.5#1#2#3#0.15#2	0	0	1#1	3044	2	30443
30443	321#322	0.7#2#5#1#0.25|0.7#0.66#1#2#3#0.15#2	0	0	1#1	3044	3	30444
30444	321#322	0.7#2#5#1#0.26|0.7#0.67#1#2#3#0.15#2	0	0	1#1	3044	4	30445
30445	321#322	0.7#2#5#1#0.27|0.7#0.68#1#2#3#0.15#2	0	0	1#1	3044	5	30446
30446	321#322	0.7#2#5#1#0.28|0.7#0.69#1#2#3#0.15#2	0	0	1#1	3044	6	30447
30447	321#322	0.7#2#5#1#0.29|0.7#0.70#1#2#3#0.15#2	0	0	1#1	3044	7	30448
30448	321#322	0.7#2#5#1#0.3|0.7#0.71#1#2#3#0.15#2	0	0	1#1	3044	8	0
30521	90#90	22#0.1#1|23#0.05#1	0	0	2#2	3052	1	30522
30522	90#90	22#0.2#1|23#0.1#1	0	0	2#2	3052	2	30523
30523	90#90	22#0.3#1|23#0.15#1	0	0	2#2	3052	3	0
30541	90#90	26#0.1#1|6#0.1#1	0	0	2#2	3054	1	30542
30542	90#90	26#0.2#1|6#0.15#1	0	0	2#2	3054	2	30543
30543	90#90	26#0.3#1|6#0.2#1	0	0	2#2	3054	3	0
30621	90#90#90	22#0.15#1|9#0.05#1|10#0.1#1	0	0	2#2#2	3062	1	30622
30622	90#90#90	22#0.25#1|9#0.1#1|10#0.2#1	0	0	2#2#2	3062	2	30623
30623	90#90#90	22#0.35#1|9#0.15#1|10#0.3#1	0	0	2#2#2	3062	3	30624
30624	90#90#90#90	22#0.35#1|9#0.15#1|10#0.3#1|26#0.04#1	0	0	2#2#2#2	3062	4	30625
30625	90#90#90#90	22#0.35#1|9#0.15#1|10#0.3#1|26#0.08#1	0	0	2#2#2#2	3062	5	30626
30626	90#90#90#90	22#0.35#1|9#0.15#1|10#0.3#1|26#0.12#1	0	0	2#2#2#2	3062	6	30627
30627	90#90#90#90	22#0.35#1|9#0.15#1|10#0.3#1|26#0.16#1	0	0	2#2#2#2	3062	7	30628
30628	90#90#90#90	22#0.35#1|9#0.15#1|10#0.3#1|26#0.2#1	0	0	2#2#2#2	3062	8	0
30641	90#323	5#0.05#1|3#0.6	0	0	2#1	3064	1	30642
30642	90#323	5#0.1#1|3#0.7	0	0	2#1	3064	2	30643
30643	90#323	5#0.15#1|3#0.8	0	0	2#1	3064	3	30644
30644	90#323	5#0.156#1|3#0.832	0	0	2#1	3064	4	30645
30645	90#323	5#0.162#1|3#0.864	0	0	2#1	3064	5	30646
30646	90#323	5#0.168#1|3#0.896	0	0	2#1	3064	6	30647
30647	90#323	5#0.174#1|3#0.928	0	0	2#1	3064	7	30648
30648	90#323	5#0.18#1|3#0.96	0	0	2#1	3064	8	0
30721	90#90	26#0.15#1|22#0.1#1	0	0	2#2	3072	1	30722
30722	90#90	26#0.2#1|22#0.15#1	0	0	2#2	3072	2	30723
30723	90#90	26#0.25#1|22#0.2#1	0	0	2#2	3072	3	30724
30724	90#90	26#0.29#1|22#0.2#1	0	0	2#2	3072	4	30725
30725	90#90	26#0.33#1|22#0.2#1	0	0	2#2	3072	5	30726
30726	90#90	26#0.37#1|22#0.2#1	0	0	2#2	3072	6	30727
30727	90#90	26#0.41#1|22#0.2#1	0	0	2#2	3072	7	30728
30728	90#90	26#0.45#1|22#0.2#1	0	0	2#2	3072	8	0
30741	90	11#0.05#1	0	0	2	3074	1	30742
30742	90	11#0.1#1	0	0	2	3074	2	30743
30743	90	11#0.15#1	0	0	2	3074	3	30744
30744	90	11#0.156#1	0	0	2	3074	4	30745
30745	90	11#0.162#1	0	0	2	3074	5	30746
30746	90	11#0.168#1	0	0	2	3074	6	30747
30747	90	11#0.174#1	0	0	2	3074	7	30748
30748	90	11#0.18#1	0	0	2	3074	8	0
30821	90#90	26#0.2#1|23#0.1#1	0	0	2#2	3082	1	30822
30822	90#90#90	26#0.3#1|23#0.15#1|6#0.05#1	0	0	2#2#2	3082	2	30823
30823	90#90#90	26#0.4#1|23#0.20#1|6#0.1#1	0	0	2#2#2	3082	3	30824
30824	90#90#90	26#0.44#1|23#0.20#1|6#0.1#1	0	0	2#2#2	3082	4	30825
30825	90#90#90	26#0.48#1|23#0.20#1|6#0.1#1	0	0	2#2#2	3082	5	30826
30826	90#90#90	26#0.52#1|23#0.20#1|6#0.1#1	0	0	2#2#2	3082	6	30827
30827	90#90#90	26#0.56#1|23#0.20#1|6#0.1#1	0	0	2#2#2	3082	7	30828
30828	90#90#90	26#0.60#1|23#0.20#1|6#0.1#1	0	0	2#2#2	3082	8	0
30841	90#324#325#302	6#0.05#1|0.15#1#23#3#0.1#2|2#0.2|1.0#1.2#1	0	0	2#1#1#1	3084	1	30842
30842	90#324#325#302	6#0.1#1|0.2#1#23#3#0.2#2|2#0.5|1.0#1.5#1	0	0	2#1#1#1	3084	2	30843
30843	90#324#325#302	6#0.15#1|0.25#1#23#3#0.3#2|2#0.8|1.0#1.8#1	0	0	2#1#1#1	3084	3	30844
30844	90#324#325#302	6#0.156#1|0.26#1#23#3#0.3#2|2#0.88|1.0#1.88#1	0	0	2#1#1#1	3084	4	30845
30845	90#324#325#302	6#0.162#1|0.27#1#23#3#0.3#2|2#0.95|1.0#1.95#1	0	0	2#1#1#1	3084	5	30846
30846	90#324#325#302	6#0.168#1|0.28#1#23#3#0.3#2|2#1.02|1.0#2.02#1	0	0	2#1#1#1	3084	6	30847
30847	90#324#325#302	6#0.174#1|0.29#1#23#3#0.3#2|2#1.09|1.0#2.09#1	0	0	2#1#1#1	3084	7	30848
30848	90#324#325#302	6#0.18#1|0.3#1#23#3#0.3#2|2#1.16|1.0#2.16#1	0	0	2#1#1#1	3084	8	0
30921	90#90#90	22#0.15#1|26#0.05#1|4#5#1	0	0	2#2#2	3092	1	30922
30922	90#90#90	22#0.25#1|26#0.1#1|4#10#1	0	0	2#2#2	3092	2	30923
30923	90#90#90	22#0.35#1|26#0.15#1|4#15#1	0	0	2#2#2	3092	3	30924
30924	90#90#90	22#0.35#1|26#0.19#1|4#15#1	0	0	2#2#2	3092	4	30925
30925	90#90#90	22#0.35#1|26#0.23#1|4#15#1	0	0	2#2#2	3092	5	30926
30926	90#90#90	22#0.35#1|26#0.27#1|4#15#1	0	0	2#2#2	3092	6	30927
30927	90#90#90	22#0.35#1|26#0.31#1|4#15#1	0	0	2#2#2	3092	7	30928
30928	90#90#90	22#0.35#1|26#0.35#1|4#15#1	0	0	2#2#2	3092	8	0
30941	326	2#5#1#0.1	0	0	1	3094	1	30942
30942	326	2#5#1#0.15	0	0	1	3094	2	30943
30943	326	2#5#1#0.2	0	0	1	3094	3	30944
30944	326	2#5#1#0.208	0	0	1	3094	4	30945
30945	326	2#5#1#0.216	0	0	1	3094	5	30946
30946	326	2#5#1#0.224	0	0	1	3094	6	30947
30947	326	2#5#1#0.232	0	0	1	3094	7	30948
30948	326	2#5#1#0.24	0	0	1	3094	8	0
31021	90#90	26#0.05#1|22#0.05#1	0	0	2#2	3102	1	0
31121	90#90	22#0.1#1|26#0.05#1	0	0	2#2	3112	1	0
31221	90#90	26#0.1#1|6#0.05#1	0	0	2#2	3122	1	0
31321	90#90#90	22#0.1#1|9#0.05#1|10#0.1#1	0	0	2#2#2	3132	1	31322
31322	90#90#90	22#0.2#1|9#0.1#1|10#0.2#1	0	0	2#2#2	3132	2	31323
31323	90#90#90	22#0.3#1|9#0.15#1|10#0.3#1	0	0	2#2#2	3132	3	0
31421	90#90	26#0.1#1|22#0.05#1	0	0	2#2	3142	1	0
31721	90#90	26#0.1#1|6#0.05#1	0	0	2#2	3172	1	0
31731	327	23#1#0.1#2	0	0	1	3173	1	0
32021	90#90	22#0.1#1|9#0.05#1	0	0	2#2	3202	1	0
40121	90#90#90	22#0.2#1|26#0.1#1|4#10#1	0	0	2#2#2	4012	1	40122
40122	90#90#90	22#0.3#1|26#0.15#1|4#20#1	0	0	2#2#2	4012	2	40123
40123	90#90#90	22#0.4#1|26#0.2#1|4#30#1	0	0	2#2#2	4012	3	40124
40124	90#90#90	22#0.4#1|26#0.24#1|4#30#1	0	0	2#2#2	4012	4	40125
40125	90#90#90	22#0.4#1|26#0.28#1|4#30#1	0	0	2#2#2	4012	5	40126
40126	90#90#90	22#0.4#1|26#0.32#1|4#30#1	0	0	2#2#2	4012	6	40127
40127	90#90#90	22#0.4#1|26#0.36#1|4#30#1	0	0	2#2#2	4012	7	40128
40128	90#90#90	22#0.4#1|26#0.4#1|4#30#1	0	0	2#2#2	4012	8	0
40141	328	1#1.61#1	0	0	1	4014	1	40142
40142	328	1#2.01#1	0	0	1	4014	2	40143
40143	328	1#2.41#1	0	0	1	4014	3	40144
40144	328	1#2.65#1	0	0	1	4014	4	40145
40145	328	1#2.89#1	0	0	1	4014	5	40146
40146	328	1#3.13#1	0	0	1	4014	6	40147
40147	328	1#3.37#1	0	0	1	4014	7	40148
40148	328	1#3.61#1	0	0	1	4014	8	0
40221	90#90	26#0.2#1|22#0.1#1	0	0	2#2	4022	1	40222
40222	90#90	26#0.3#1|22#0.15#1	0	0	2#2	4022	2	40223
40223	90#90#90	26#0.4#1|22#0.2#1|11#0.1#1	0	0	2#2#2	4022	3	40224
40224	90#90#90	26#0.44#1|22#0.2#1|11#0.1#1	0	0	2#2#2	4022	4	40225
40225	90#90#90	26#0.48#1|22#0.2#1|11#0.1#1	0	0	2#2#2	4022	5	40226
40226	90#90#90	26#0.52#1|22#0.2#1|11#0.1#1	0	0	2#2#2	4022	6	40227
40227	90#90#90	26#0.56#1|22#0.2#1|11#0.1#1	0	0	2#2#2	4022	7	40228
40228	90#90#90	26#0.6#1|22#0.2#1|11#0.1#1	0	0	2#2#2	4022	8	0
40241	329	1#0.3	0	0	1	4024	1	40242
40242	329	1#0.4	0	0	1	4024	2	40243
40243	329	1#0.5	0	0	1	4024	3	40244
40244	329	1#0.52	0	0	1	4024	4	40245
40245	329	1#0.54	0	0	1	4024	5	40246
40246	329	1#0.56	0	0	1	4024	6	40247
40247	329	1#0.58	0	0	1	4024	7	40248
40248	329	1#0.60	0	0	1	4024	8	0
40321	90#90#90	26#0.15#1|22#0.05#1|4#10#1	0	0	2#2#2	4032	1	40322
40322	90#90#90	26#0.25#1|22#0.1#1|4#20#1	0	0	2#2#2	4032	2	40323
40323	90#90#90	26#0.35#1|22#0.15#1|4#30#1	0	0	2#2#2	4032	3	40324
40324	90#90#90	26#0.39#1|22#0.15#1|4#30#1	0	0	2#2#2	4032	4	40325
40325	90#90#90	26#0.43#1|22#0.15#1|4#30#1	0	0	2#2#2	4032	5	40326
40326	90#90#90	26#0.47#1|22#0.15#1|4#30#1	0	0	2#2#2	4032	6	40327
40327	90#90#90	26#0.51#1|22#0.15#1|4#30#1	0	0	2#2#2	4032	7	40328
40328	90#90#90	26#0.55#1|22#0.15#1|4#30#1	0	0	2#2#2	4032	8	0
40341	330	0.5#1#2#3#0.3#2	0	0	1	4034	1	40342
40342	330	0.6#1#2#3#0.3#2	0	0	1	4034	2	40343
40343	330	0.6#1#2#3#0.4#3	0	0	1	4034	3	40344
40344	330	0.624#1#2#3#0.4#3	0	0	1	4034	4	40345
40345	330	0.648#1#2#3#0.4#3	0	0	1	4034	5	40346
40346	330	0.672#1#2#3#0.4#3	0	0	1	4034	6	40347
40347	330	0.696#1#2#3#0.4#3	0	0	1	4034	7	40348
40348	330	0.72#1#2#3#0.4#3	0	0	1	4034	8	0
40421	90#90	26#0.1#1|6#0.1#1	0	0	2#2	4042	1	40422
40422	90#90	26#0.2#1|6#0.15#1	0	0	2#2	4042	2	40423
40423	90#90	26#0.3#1|6#0.2#1	0	0	2#2	4042	3	0
40521	90#90	22#0.15#1|10#0.1#1	0	0	2#2	4052	1	40522
40522	90#90#90	22#0.25#1|10#0.15#1|9#0.05#1	0	0	2#2#2	4052	2	40523
40523	90#90#90#331	22#0.35#1|10#0.2#1|9#0.1#1|12#0.3	0	0	2#2#2#1	4052	3	40524
40524	90#90#90#90#331	22#0.35#1|26#0.04#1|10#0.2#1|9#0.1#1|12#0.3	0	0	2#2#2#2#1	4052	4	40525
40525	90#90#90#90#331	22#0.35#1|26#0.08#1|10#0.2#1|9#0.1#1|12#0.3	0	0	2#2#2#2#1	4052	5	40526
40526	90#90#90#90#331	22#0.35#1|26#0.12#1|10#0.2#1|9#0.1#1|12#0.3	0	0	2#2#2#2#1	4052	6	40527
40527	90#90#90#90#331	22#0.35#1|26#0.16#1|10#0.2#1|9#0.1#1|12#0.3	0	0	2#2#2#2#1	4052	7	40528
40528	90#90#90#90#331	22#0.35#1|26#0.2#1|10#0.2#1|9#0.1#1|12#0.3	0	0	2#2#2#2#1	4052	8	0
40531	332	0.4#0.8#1	0	0	1	4053	1	40532
40532	332	0.5#1#1	0	0	1	4053	2	40533
40533	332	0.6#1.2#1	0	0	1	4053	3	40534
40534	332	0.624#1.25#1	0	0	1	4053	4	40535
40535	332	0.648#1.3#1	0	0	1	4053	5	40536
40536	332	0.672#1.35#1	0	0	1	4053	6	40537
40537	332	0.696#1.4#1	0	0	1	4053	7	40538
40538	332	0.72#1.44#1	0	0	1	4053	8	0
40541	302	0.6#1.0#1#1	0	0	1	4054	1	40542
40542	302	0.8#1.0#1#1	0	0	1	4054	2	40543
40543	302	1#1.0#1#1	0	0	1	4054	3	40544
40544	302	1#1.04#1#1	0	0	1	4054	4	40545
40545	302	1#1.08#1#1	0	0	1	4054	5	40546
40546	302	1#1.12#1#1	0	0	1	4054	6	40547
40547	302	1#1.16#1#1	0	0	1	4054	7	40548
40548	302	1#1.2#1#1	0	0	1	4054	8	0
40621	90#90	22#0.15#1|26#0.1#1	0	0	2#2	4062	1	40622
40622	90#90#90	22#0.25#1|26#0.15#1|4#10#1	0	0	2#2#2	4062	2	40623
40623	90#90#90	22#0.35#1|26#0.2#1|4#20#1	0	0	2#2#2	4062	3	40624
40624	90#90#90	22#0.35#1|26#0.24#1|4#20#1	0	0	2#2#2	4062	4	40625
40625	90#90#90	22#0.35#1|26#0.28#1|4#20#1	0	0	2#2#2	4062	5	40626
40626	90#90#90	22#0.35#1|26#0.32#1|4#20#1	0	0	2#2#2	4062	6	40627
40627	90#90#90	22#0.35#1|26#0.36#1|4#20#1	0	0	2#2#2	4062	7	40628
40628	90#90#90	22#0.35#1|26#0.4#1|4#20#1	0	0	2#2#2	4062	8	0
40641	333	1#1.0#1#0.4#2	0	0	1	4064	1	40642
40642	333	1#1.0#1#0.5#2	0	0	1	4064	2	40643
40643	333	1#1.0#2#0.6#2	0	0	1	4064	3	40644
40644	333	1#1.0#2#0.624#2	0	0	1	4064	4	40645
40645	333	1#1.0#2#0.648#2	0	0	1	4064	5	40646
40646	333	1#1.0#2#0.672#2	0	0	1	4064	6	40647
40647	333	1#1.0#2#0.696#2	0	0	1	4064	7	40648
40648	333	1#1.0#2#0.72#2	0	0	1	4064	8	0
40721	90#90#90	22#0.2#1|26#0.1#1|4#10#1	0	0	2#2#2	4072	1	40722
40722	90#90#90	22#0.3#1|26#0.15#1|4#20#1	0	0	2#2#2	4072	2	40723
40723	90#90#90	22#0.4#1|26#0.2#1|4#30#1	0	0	2#2#2	4072	3	40724
40724	90#90#90	22#0.4#1|26#0.24#1|4#30#1	0	0	2#2#2	4072	4	40725
40725	90#90#90	22#0.4#1|26#0.28#1|4#30#1	0	0	2#2#2	4072	5	40726
40726	90#90#90	22#0.4#1|26#0.32#1|4#30#1	0	0	2#2#2	4072	6	40727
40727	90#90#90	22#0.4#1|26#0.36#1|4#30#1	0	0	2#2#2	4072	7	40728
40728	90#90#90	22#0.4#1|26#0.4#1|4#30#1	0	0	2#2#2	4072	8	0
40741	334	1#0.3#1#10#2	0	0	1	4074	1	40742
40742	334	1#0.4#1#10#2	0	0	1	4074	2	40743
40743	334	1#0.5#1#10#2	0	0	1	4074	3	40744
40744	334	1#0.51#1#10#2	0	0	1	4074	4	40745
40745	334	1#0.52#1#10#2	0	0	1	4074	5	40746
40746	334	1#0.53#1#10#2	0	0	1	4074	6	40747
40747	334	1#0.54#1#10#2	0	0	1	4074	7	40748
40748	334	1#0.55#1#10#2	0	0	1	4074	8	0
40821	90#90	22#0.1#1|26#0.05#1	0	0	2#2	4082	1	40822
40822	90#90	22#0.2#1|26#0.1#1	0	0	2#2	4082	2	40823
40823	90#90	22#0.3#1|26#0.15#1	0	0	2#2	4082	3	40824
40824	90#90	22#0.3#1|26#0.19#1	0	0	2#2	4082	4	40825
40825	90#90	22#0.3#1|26#0.23#1	0	0	2#2	4082	5	40826
40826	90#90	22#0.3#1|26#0.27#1	0	0	2#2	4082	6	40827
40827	90#90	22#0.3#1|26#0.31#1	0	0	2#2	4082	7	40828
40828	90#90	22#0.3#1|26#0.35#1	0	0	2#2	4082	8	0
40841	90	9#0.1#1	0	0	2	4084	1	40842
40842	90	9#0.15#1	0	0	2	4084	2	40843
40843	90	9#0.2#1	0	0	2	4084	3	40844
40844	90	9#0.208#1	0	0	2	4084	4	40845
40845	90	9#0.216#1	0	0	2	4084	5	40846
40846	90	9#0.224#1	0	0	2	4084	6	40847
40847	90	9#0.232#1	0	0	2	4084	7	40848
40848	90	9#0.24#1	0	0	2	4084	8	0
40921	90#90	22#0.1#1|26#0.05#1	0	0	2#2	4092	1	0
41021	90#90	22#0.1#1|9#0.05#1	0	0	2#2	4102	1	0
41121	90#90	26#0.1#1|22#0.05#1	0	0	2#2	4112	1	0
41221	90#90	26#0.1#1|11#0.05#1	0	0	2#2	4122	1	0
41321	90#90	22#0.1#1|9#0.05#1	0	0	2#2	4132	1	0
41421	90#90#90	26#0.2#1|23#0.05#1|15#0.1#1	0	0	2#2#2	4142	1	41422
41422	90#90#90	26#0.3#1|23#0.1#1|15#0.15#1	0	0	2#2#2	4142	2	41423
41423	90#90#90	26#0.4#1|23#0.15#1|15#0.2#1	0	0	2#2#2	4142	3	41424
41424	90#90#90	26#0.44#1|23#0.15#1|15#0.2#1	0	0	2#2#2	4142	4	41425
41425	90#90#90	26#0.48#1|23#0.15#1|15#0.2#1	0	0	2#2#2	4142	5	41426
41426	90#90#90	26#0.52#1|23#0.15#1|15#0.2#1	0	0	2#2#2	4142	6	41427
41427	90#90#90	26#0.56#1|23#0.15#1|15#0.2#1	0	0	2#2#2	4142	7	41428
41428	90#90#90	26#0.6#1|23#0.15#1|15#0.2#1	0	0	2#2#2	4142	8	0
41441	393#393#393#393#394#395	1#1#3#2#1#0.15#1|1#1#2#2#1#0.15#1|2#1#1#2#2#0.15#1|2#1#4#2#2#0.15#1|1#1.1|6#1#0.1#2	0	0	1#1#1#1#1#1	4144	1	41442
41442	393#393#393#393#394#395	1#1#3#2#1#0.2#1|1#1#2#2#1#0.2#1|2#1#1#2#2#0.2#1|2#1#2#4#2#0.2#1|1#1.29|6#1#0.15#2	0	0	1#1#1#1#1#1	4144	2	41443
41443	393#393#393#393#394#395	1#1#3#2#1#0.25#1|1#1#2#2#1#0.25#1|2#1#1#2#2#0.25#1|2#1#4#2#2#0.25#1|1#1.58|6#1#0.20#2	0	0	1#1#1#1#1#1	4144	3	41444
41444	393#393#393#393#394#395	1#1#3#2#1#0.26#1|1#1#2#2#1#0.26#1|2#1#1#2#2#0.26#1|2#1#4#2#2#0.26#1|1#1.65|6#1#0.21#2	0	0	1#1#1#1#1#1	4144	4	41445
41445	393#393#393#393#394#395	1#1#3#2#1#0.27#1|1#1#2#2#1#0.27#1|2#1#1#2#2#0.27#1|2#1#4#2#2#0.27#1|1#1.71|6#1#0.22#2	0	0	1#1#1#1#1#1	4144	5	41446
41446	393#393#393#393#394#395	1#1#3#2#1#0.28#1|1#1#2#2#1#0.28#1|2#1#1#2#2#0.28#1|2#1#4#2#2#0.28#1|1#1.77|6#1#0.23#2	0	0	1#1#1#1#1#1	4144	6	41447
41447	393#393#393#393#394#395	1#1#3#2#1#0.29#1|1#1#2#2#1#0.29#1|2#1#1#2#2#0.29#1|2#1#4#2#2#0.29#1|1#1.84|6#1#0.24#2	0	0	1#1#1#1#1#1	4144	7	41448
41448	393#393#393#393#394#395	1#1#3#2#1#0.3#1|1#1#2#2#1#0.3#1|2#1#1#2#2#0.3#1|2#1#4#2#2#0.3#1|1#1.9|6#1#0.25#2	0	0	1#1#1#1#1#1	4144	8	0
41521	90#90#90	22#0.2#1|26#0.1#1|4#10#1	0	0	2#2#2	4152	1	41522
41522	90#90#90	22#0.3#1|26#0.15#1|4#20#1	0	0	2#2#2	4152	2	41523
41523	90#90#90	22#0.4#1|26#0.2#1|4#30#1	0	0	2#2#2	4152	3	41524
41524	90#90#90	22#0.4#1|26#0.24#1|4#30#1	0	0	2#2#2	4152	4	41525
41525	90#90#90	22#0.4#1|26#0.28#1|4#30#1	0	0	2#2#2	4152	5	41526
41526	90#90#90	22#0.4#1|26#0.32#1|4#30#1	0	0	2#2#2	4152	6	41527
41527	90#90#90	22#0.4#1|26#0.36#1|4#30#1	0	0	2#2#2	4152	7	41528
41528	90#90#90	22#0.4#1|26#0.4#1|4#30#1	0	0	2#2#2	4152	8	0
41541	338#338#339	4#22#1#0.03|4#15#1#0.03|1#0.05	0	0	1#1#1	4154	1	41542
41542	338#338#339	4#22#1#0.06|4#15#1#0.06|1#0.1	0	0	1#1#1	4154	2	41543
41543	338#338#339	4#22#1#0.09|4#15#1#0.09|1#0.15	0	0	1#1#1	4154	3	41544
41544	338#338#339	4#22#1#0.094|4#15#1#0.094|1#0.156	0	0	1#1#1	4154	4	41545
41545	338#338#339	4#22#1#0.098|4#15#1#0.098|1#0.162	0	0	1#1#1	4154	5	41546
41546	338#338#339	4#22#1#0.102|4#15#1#0.102|1#0.168	0	0	1#1#1	4154	6	41547
41547	338#338#339	4#22#1#0.106|4#15#1#0.106|1#0.174	0	0	1#1#1	4154	7	41548
41548	338#338#339	4#22#1#0.11|4#15#1#0.11|1#0.18	0	0	1#1#1	4154	8	0
50121	90#90#90	22#0.2#1|26#0.1#1|9#0.05#1	0	0	2#2#2	5012	1	50122
50122	90#90#90	22#0.3#1|26#0.15#1|9#0.1#1	0	0	2#2#2	5012	2	50123
50123	90#90#90	22#0.4#1|26#0.2#1|9#0.15#1	0	0	2#2#2	5012	3	50124
50124	90#90#90	22#0.4#1|26#0.24#1|9#0.15#1	0	0	2#2#2	5012	4	50125
50125	90#90#90	22#0.4#1|26#0.28#1|9#0.15#1	0	0	2#2#2	5012	5	50126
50126	90#90#90	22#0.4#1|26#0.32#1|9#0.15#1	0	0	2#2#2	5012	6	50127
50127	90#90#90	22#0.4#1|26#0.36#1|9#0.15#1	0	0	2#2#2	5012	7	50128
50128	90#90#90	22#0.4#1|26#0.4#1|9#0.15#1	0	0	2#2#2	5012	8	0
50141	341	6#1#0.8	0	0	1	5014	1	50142
50142	341#330	6#1#1.0|0.4#1#6#3#0.2#2	0	0	1#1	5014	2	50143
50143	341#330	6#1#1.2|0.6#1#6#3#0.2#2	0	0	1#1	5014	3	50144
50144	341#330	6#1#1.25|0.61#1#6#3#0.2#2	0	0	1#1	5014	4	50145
50145	341#330	6#1#1.3|0.62#1#6#3#0.2#2	0	0	1#1	5014	5	50146
50146	341#330	6#1#1.35|0.63#1#6#3#0.2#2	0	0	1#1	5014	6	50147
50147	341#330	6#1#1.4|0.64#1#6#3#0.2#2	0	0	1#1	5014	7	50148
50148	341#330	6#1#1.44|0.65#1#6#3#0.2#2	0	0	1#1	5014	8	0
50221	90#90#90	26#0.2#1|22#0.1#1|4#5#1	0	0	2#2#2	5022	1	50222
50222	90#90#90	26#0.3#1|22#0.15#1|4#10#1	0	0	2#2#2	5022	2	50223
50223	90#90#90	26#0.4#1|22#0.2#1|4#15#1	0	0	2#2#2	5022	3	50224
